Protein A	Protein B	T	S	uncertainty
Q9NWS9	Q99459	0	0.36064455	0.9223202
Q9P0J7	Q5T4S7	1	0.5679276	0.98154336
Q92858	Q8IWI9	1	0.5834291	0.9721583
Q9NWS8	Q16795	1	0.7994568	0.6413026
O75569	P35268	1	0.47768876	0.9980088
Q9BVJ6	Q96HR9	0	0.084361136	0.30897734
O95243	Q8IWV8	0	0.5545287	0.9881065
Q9UHW9	O60870	0	0.12669994	0.44258827
Q5JX71	Q9HCP6	1	0.77949494	0.68753034
Q16394	O95563	0	0.5730977	0.9786269
Q8TF39	Q01658	0	0.48195446	0.99869746
Q9NV29	Q8N1F7	1	0.37317207	0.93565875
O14842	P54707	1	0.4909398	0.99967164
Q8TF01	Q9BWE0	0	0.60818183	0.95318675
Q96KR1	Q8NC60	0	0.53936666	0.99380106
Q8NDZ6	P10809	0	0.5002477	0.99999976
P22234	O15446	0	0.35191876	0.9122878
O60832	P41091	0	0.80384237	0.63071924
O75381	P50991	1	0.5026436	0.99997205
O43474	P00491	0	0.3802688	0.94265777
A2A3N6	Q99081	0	0.41261098	0.96945256
O75626	P54253	1	0.71614516	0.8131251
P42766	Q5SSJ5	1	0.80610293	0.62520397
Q8IWL3	Q16718	1	0.89650214	0.37114424
P10809	P19404	1	0.8031942	0.63229305
Q8IXH7	Q8TDV0	0	0.2515447	0.7530799
Q08462	P16615	0	0.80533403	0.6270845
P15144	Q8N4U5	0	0.41087234	0.96822506
Q92785	P59998	0	0.60500985	0.9558917
Q9H8M2	Q01814	0	0.37311986	0.93560576
Q96EB6	P21675	0	0.69328445	0.8505645
Q8N653	Q9H9Y6	1	0.5732646	0.9785292
O75569	Q8TAE8	0	0.31062323	0.85654575
Q8N4P3	P30519	1	0.45650956	0.99243426
Q9P2G9	P31150	0	0.6528403	0.90655935
P37275	O60885	0	0.6860484	0.861544
P30519	Q6NUN9	1	0.29025853	0.82403404
Q8NI32	Q96QU8	0	0.4642161	0.99487805
P27449	Q9HCE5	0	0.37412617	0.9366231
Q92793	Q15047	1	0.56885207	0.98103756
O60216	Q8WWV3	0	0.26681477	0.7824986
Q8N6L1	Q9C0E2	0	0.60203314	0.958357
Q14197	Q9Y6X1	0	0.26591736	0.78082126
Q86YN1	Q86SG7	1	0.51419866	0.9991936
P35244	Q86VZ6	0	0.530444	0.99629265
Q13485	A0AVI4	0	0.4861863	0.99923676
P13667	Q8N3C0	0	0.32592943	0.87879777
O15235	Q8TCC3	1	0.88943064	0.3933751
Q9NRC8	Q14562	1	0.76288277	0.7235706
P43681	Q8N5K1	1	0.6089418	0.95252675
P49768	Q96EB6	0	0.24991444	0.7498289
P01100	Q9GZR7	0	0.6188888	0.94346184
O15015	Q9GZR5	0	0.22110899	0.68887925
P17028	Q8N5A5	1	0.70861274	0.8259229
O60884	Q9Y2A9	0	0.37774593	0.94021577
Q99612	O95445	1	0.2576816	0.7651272
Q96IQ9	O75251	0	0.11723399	0.41396073
Q8N3C0	Q3KQV3	0	0.4790884	0.9982508
Q9HD34	Q9H1Y0	0	0.26310554	0.7755241
Q9Y320	Q5T3I0	0	0.23989928	0.72939044
O15353	O96005	0	0.10291426	0.36929166
Q5T5X7	O15431	0	0.30170515	0.84271663
O15062	O15156	1	0.65420365	0.90488493
Q16795	Q5MJ10	0	0.44536746	0.98806113
Q9BS26	Q13405	0	0.6783181	0.87281066
Q6UW68	P06280	1	0.76189834	0.725637
Q6ZRI6	O00487	0	0.29883292	0.83812726
Q9UBB9	Q9NX04	1	0.35145375	0.911736
Q96IW7	Q9UBW7	0	0.19482252	0.6274668
Q9NRX4	Q13162	1	0.3702689	0.93267936
P62847	Q75WM6	0	0.5020625	0.999983
P49327	Q00796	0	0.6823669	0.8669692
Q9NRC8	Q09161	1	0.6313224	0.9310177
O94761	P62805	1	0.38005447	0.9424523
Q6R2W3	Q9NRM0	0	0.2561168	0.76208395
P55317	P60201	0	0.25013182	0.7502635
Q15788	O43889	0	0.37945172	0.9418724
Q6NUN9	P50991	1	0.24437398	0.73862135
Q8NFG4	P48643	0	0.3848604	0.9469715
Q92841	Q8TF39	0	0.49943855	0.9999988
O43670	Q9BUJ2	1	0.8792397	0.42470905
P18621	Q99497	0	0.32693183	0.88018966
Q9H300	P82912	1	0.87927556	0.42460018
P54274	Q99750	0	0.37286386	0.9353456
P06454	Q12872	0	0.6088634	0.95259506
Q9UL40	Q8IVS2	0	0.36295295	0.9248724
Q16581	Q7Z7E8	1	0.4690378	0.99616545
Q9HCK0	Q92508	0	0.17361948	0.573903
Q86UK7	Q99459	0	0.4574316	0.9927517
Q6R327	Q9UBV7	0	0.4347688	0.98297954
Q9UJQ4	Q6ZN55	0	0.74990976	0.7501804
P25105	Q9NR50	1	0.31553206	0.8638863
P41002	P62857	1	0.59261805	0.9656876
Q8N961	Q9H0R8	0	0.4311111	0.9810173
Q9NPJ1	Q02930	0	0.43050405	0.9806812
Q8N3Z6	Q9NWK9	1	0.7803429	0.6856315
Q08380	P49368	1	0.45354968	0.9913695
P29371	O15255	1	0.5082414	0.9997283
Q9NWS0	P51608	0	0.2910751	0.82540154
P37840	Q68E01	0	0.2821085	0.81009316
P61513	Q8NAP3	0	0.64724714	0.9132731
Q12906	Q9H9B4	1	0.16337591	0.5467369
O60885	Q96FI4	0	0.31790507	0.8673657
Q86SR1	P54277	1	0.19857925	0.63658214
O75907	Q8N2K1	0	0.8452025	0.52334094
Q9Y2T7	Q6P158	1	0.5472263	0.9910787
P21754	Q8N3F8	1	0.6088457	0.95261043
O95625	Q5T1V6	0	0.7402953	0.7690327
P15173	P52435	1	0.43922305	0.98522466
Q16635	Q9H4A6	0	0.58612293	0.9703314
Q9NPI1	Q8IY37	1	0.8130449	0.60801154
Q9P1U0	Q6EEV4	1	0.42558396	0.977849
Q9NYU2	P14060	1	0.8620634	0.47564036
Q12906	P62266	1	0.5786216	0.97527456
P30556	Q5T4S7	1	0.28321406	0.8120154
Q9NUH8	O43889	1	0.36698282	0.92922574
O95600	Q12905	1	0.42897308	0.9798207
Q92905	Q9NY93	1	0.55761975	0.98671985
Q15532	Q92785	1	0.4974154	0.99997324
Q9NX05	Q9BQC6	0	0.52359384	0.99777335
O95158	P19447	0	0.1978738	0.634879
P04844	Q9H0W5	0	0.47166887	0.99678946
Q92793	Q9BY49	0	0.4150503	0.97113425
O60832	P62701	1	0.8136089	0.60659784
P29375	P41597	0	0.18640779	0.6066397
O60216	P49711	1	0.71024805	0.823183
Q8WTR4	P0CG08	1	0.7996975	0.6407256
Q8N680	Q6NXT6	1	0.16379058	0.54785293
P48643	O60220	1	0.57240283	0.9790313
Q8N2M8	Q9Y3I1	0	0.17296524	0.5721931
P35244	P61313	1	0.5074509	0.9997779
Q96N21	P56279	1	0.25407118	0.7580761
Q9Y3I1	Q9H2K0	1	0.43482018	0.98300636
Q9H0U6	Q8WVZ9	1	0.29099774	0.8252722
Q9Y320	P46782	0	0.21088086	0.6656405
Q9UGP8	Q9NXE4	1	0.7104392	0.8228614
Q96MX0	O43156	0	0.22490333	0.69728726
P18621	P63173	1	0.60963774	0.95191824
P67870	Q9C0J9	1	0.52910274	0.99661213
Q9Y3E2	P24046	0	0.3670802	0.92932934
O43623	P10809	0	0.24998957	0.74997914
Q75WM6	O14497	0	0.38274983	0.94500965
Q9H0W5	Q12948	1	0.4124225	0.96932065
P49450	Q9H410	1	0.5934746	0.96505
O15055	Q5T7W0	1	0.5532166	0.98867196
P19404	Q96LL9	1	0.7738675	0.6999864
P55789	Q9Y4H4	0	0.45683476	0.992547
O95786	Q6PID8	1	0.5996648	0.9602677
P01106	Q12874	1	0.5744739	0.97781456
Q15022	Q9UBB5	1	0.47522888	0.9975455
P62847	O75683	1	0.8286438	0.567973
Q9NR28	Q08211	0	0.1894894	0.6143327
P34969	P08195	0	0.7248217	0.79782087
Q8WWV3	Q8WY22	0	0.74679273	0.7563734
Q495W5	Q9GZR5	0	0.61625487	0.94593924
Q96KC8	Q9Y320	0	0.7970079	0.6471452
Q9Y5K5	P00491	1	0.6621405	0.89484185
Q96C90	Q5T6F2	0	0.4599341	0.99357885
O75792	Q8N4N3	1	0.5517718	0.98927873
O95994	P54274	0	0.2665369	0.7819799
Q9UKX7	P60983	1	0.5717124	0.97942936
P48735	P05090	0	0.7044739	0.8327617
P30519	Q8IY95	0	0.6766078	0.8752388
P15822	O60885	0	0.5260097	0.997294
Q8IWL3	P82912	1	0.81300426	0.60811335
Q9HCG8	Q04837	0	0.18783616	0.61021495
P30876	Q9Y3C7	1	0.35410377	0.91485715
P15822	Q9H9B4	0	0.25660208	0.7630298
Q96HE9	Q92611	0	0.51606435	0.99896777
Q13061	Q9BYR5	0	0.41846144	0.97340584
Q6GPH4	Q6P1N9	1	0.31787568	0.8673229
P46736	Q13105	0	0.5069874	0.9998047
Q86UK7	Q5T749	1	0.5256172	0.997375
Q9H9D4	Q6ZN18	1	0.66778064	0.88739866
O60884	Q9NVR0	1	0.6076425	0.9536524
P35268	Q9UL40	0	0.4393858	0.9853037
Q9H7F0	P46092	0	0.55435485	0.9881822
O43524	Q92793	1	0.5914641	0.9665373
P0C5Z0	Q9NSD4	1	0.57701445	0.9762751
Q8IY21	Q8N3C0	1	0.6612163	0.8960372
P39019	Q9Y6M5	0	0.14152798	0.48599124
Q01658	Q86TJ2	1	0.6376292	0.9242328
Q9UBS4	Q8TCC3	0	0.38798183	0.9498077
Q15911	Q16763	0	0.5282983	0.99679685
Q96KC8	P08047	0	0.25562927	0.76113176
Q9UJQ4	Q13330	1	0.753375	0.7432045
Q96NT0	Q92611	0	0.40375268	0.9629458
Q99459	P07737	0	0.20434152	0.65034425
P04201	Q96C55	0	0.27730438	0.8016266
O15432	Q8WWI5	1	0.8181815	0.5950421
Q9H0R8	P09622	1	0.30286345	0.8445487
O60832	P40429	1	0.86668134	0.46217918
O76003	Q8N6F1	0	0.41995516	0.9743714
Q86UK7	P49411	1	0.05486854	0.20743194
Q9Y2T6	Q16795	1	0.40308452	0.9624296
Q5JXX7	P31153	0	0.38492554	0.9470315
P63279	P62888	0	0.35525632	0.91619706
Q9UFB7	Q9GZR7	1	0.642947	0.9182646
Q9H410	Q9NSC2	1	0.5159045	0.9989882
Q9NY12	Q9NX58	1	0.6402915	0.9212732
O96006	P50553	0	0.6127999	0.9491047
P30086	Q15005	1	0.4752017	0.9975401
P25490	P62805	1	0.6337775	0.92841434
P09622	Q16540	1	0.5410813	0.9932493
Q9HBX9	Q9Y320	1	0.5909901	0.9668832
Q9Y5Z0	P35610	1	0.8115351	0.6117835
Q6IBW4	Q9H0W5	0	0.6293113	0.93311435
O15342	Q5H8A4	1	0.76872605	0.7111452
Q9BZS1	Q9NZI7	1	0.59858376	0.96112496
O15446	A8MW92	0	0.61923534	0.94313174
O95600	Q99460	1	0.5223913	0.99799454
Q8IWL3	A1YPR0	1	0.34069747	0.8984908
Q52LG2	P41182	1	0.52681625	0.99712354
Q9P2G9	P23381	0	0.47116783	0.9966749
P62805	Q9BUG6	1	0.4687738	0.99609965
Q13330	P63279	1	0.25225118	0.7544821
Q9UKD1	Q9UHK0	0	0.6596156	0.8980915
Q9NXV6	P55011	1	0.3144653	0.86230755
Q9UHG0	Q9BYG0	1	0.22439604	0.6961698
Q99856	Q9NX58	0	0.6253777	0.9371217
P07305	P16401	1	0.70094484	0.8384847
Q99853	Q9Y678	1	0.2738816	0.7954819
Q16621	Q92793	1	0.55065036	0.98973817
Q9GZR7	Q9Y3E0	0	0.14786454	0.50400245
Q8IWL3	O75947	1	0.25810587	0.76594895
P47929	Q96EB6	0	0.53069943	0.9962302
P59998	Q9P0U4	0	0.62456924	0.93793005
Q8NCP5	P07858	0	0.34598625	0.90511906
Q96HC4	Q9NPD7	0	0.3747328	0.9372325
Q16650	Q99750	0	0.37610158	0.93859667
Q9NZB2	Q03989	0	0.716958	0.8117169
P04844	P48651	1	0.8395474	0.5388303
A8MV65	Q9BVI0	0	0.57721066	0.976154
O00626	Q9UEG4	0	0.37520817	0.937708
O60266	Q9BSJ5	0	0.19690692	0.6325384
P78347	Q9NRL2	0	0.69704413	0.84469444
O00488	O75251	0	0.37605903	0.93855447
Q15022	Q9P0U4	0	0.6468854	0.91369873
O75081	Q92793	0	0.5115095	0.9994701
P51553	P10809	1	0.6640556	0.89234304
P40429	Q9NQ50	1	0.78880584	0.6663647
Q9UJ78	Q969Q0	0	0.46521088	0.9951588
Q96FW1	Q9H2F5	0	0.616322	0.9458768
O14842	P30989	1	0.566988	0.9820504
Q9UKN5	Q12905	0	0.4538405	0.9914772
O14880	Q8NC60	1	0.73871976	0.7720515
P35244	Q5JXX7	0	0.3504654	0.91055757
P42766	P15313	0	0.4785393	0.99815774
Q9BQ95	Q13423	1	0.834843	0.5515207
P38117	Q9H410	1	0.50041735	0.9999993
Q9P2F9	O60885	0	0.4942658	0.99986845
P38919	Q2TB10	0	0.6764549	0.87545466
Q9Y3E0	O75438	1	0.8367751	0.54633003
Q15428	Q96NB3	1	0.4836599	0.99893206
P62805	Q92560	1	0.556478	0.9872409
Q969Q0	O00488	0	0.73421794	0.7805678
Q5JXX7	Q9Y385	1	0.53410274	0.99534804
P46663	P41595	1	0.64852864	0.911757
P25791	Q9UGP4	1	0.6315956	0.9307304
Q92585	Q92793	1	0.72941065	0.789483
P01106	Q16698	1	0.3794339	0.9418553
P04554	Q96Q45	0	0.35107344	0.91128355
Q9BX68	P23396	0	0.4883436	0.9994565
Q15738	P43119	0	0.44951943	0.9898069
O95786	Q9UIS9	1	0.6723597	0.88116854
Q86TJ2	Q12962	1	0.62000006	0.9423999
Q9Y3A0	Q9UL63	1	0.29619133	0.8338481
Q16763	Q9UJX6	1	0.48816824	0.99944
P08195	P48167	0	0.76464313	0.719856
Q9Y226	Q02383	1	0.37422848	0.9367261
P18146	Q8IYB8	0	0.265342	0.7797425
Q9UK53	Q92793	1	0.31225494	0.8590072
P35659	Q9UIQ6	0	0.18511093	0.6033795
Q9UGP5	P61313	0	0.57728213	0.97610986
Q96D03	Q01814	0	0.4579849	0.9929389
Q9UKX7	O14497	1	0.6824737	0.86681336
Q9NX76	Q9P2K2	0	0.4823276	0.9987508
Q9H2C0	P56192	0	0.5201662	0.99837327
Q99612	Q03135	0	0.24031086	0.73024625
Q9UGP5	Q9UL40	0	0.637227	0.924675
O15466	Q9NZV5	1	0.7054465	0.831167
O15218	Q96SK2	1	0.5697341	0.9805486
P42766	Q9BYC9	1	0.8464053	0.5200134
Q9BYV9	Q9UJP4	1	0.5783255	0.97546047
P02778	O14625	1	0.801501	0.63638866
Q15554	Q13428	1	0.4157019	0.9715754
O43653	Q9Y274	1	0.6135773	0.9484008
P54132	Q6AHZ1	0	0.5873356	0.96949
O43623	O75683	0	0.54564786	0.99166507
P03886	Q16762	1	0.38696682	0.948894
P15144	Q9HD45	1	0.7801781	0.6860009
Q9Y5U9	Q96HE9	0	0.25293654	0.7558386
P28222	Q8NBI6	1	0.67395353	0.87896067
P35610	P23396	0	0.23710771	0.72355056
Q9BYX4	Q9Y6Y8	1	0.5695061	0.9806756
Q75WM6	Q5T653	1	0.49981683	0.9999999
P62805	Q9NPE3	1	0.42535564	0.9777128
O95785	P26374	0	0.41778633	0.9729636
Q13485	Q00796	1	0.59189516	0.9662211
P04201	Q53H80	0	0.29690602	0.83501136
Q13404	Q6EEV4	0	0.45244095	0.9909525
Q9NPI1	Q9Y3D3	0	0.6614983	0.8956732
P42766	P61247	1	0.7846109	0.67598647
P58012	Q49A26	1	0.5180569	0.9986958
P49848	P82980	0	0.36149392	0.9232642
O15060	P85037	1	0.7677756	0.7131849
Q8IYB8	Q8TCT7	0	0.17718902	0.5831723
O95183	Q9BV40	1	0.762209	0.7249858
Q6NUQ1	Q9H2F5	1	0.43434647	0.9827585
P47900	P43234	0	0.6188793	0.94347084
Q9C0C9	Q99742	0	0.7396973	0.7701809
P18621	O75683	1	0.7974313	0.6461385
Q96C28	P01106	0	0.53780234	0.9942839
Q9NX58	P27540	0	0.4768113	0.9978491
Q8WVZ9	Q6DKI1	0	0.36754075	0.9298182
P78347	P06280	0	0.19328262	0.6236978
O75947	Q16637	0	0.3658768	0.92804384
Q96SK2	P21675	0	0.26131338	0.7721148
Q9UHR6	O75683	0	0.39664844	0.95727384
P62263	Q9UQ84	0	0.59247255	0.9657953
Q6IWH7	Q99714	1	0.34827885	0.90792274
P39019	Q9BWH2	0	0.27599463	0.79928637
Q9H244	O75947	1	0.19898368	0.63755673
Q8N9N2	Q9UKX7	0	0.38502556	0.9471235
P49411	P82650	1	0.93006194	0.2601869
P26373	Q96DV4	1	0.3915542	0.952958
Q9Y320	P27449	0	0.6501159	0.90986085
P62805	Q14865	1	0.47407123	0.99731076
Q96EB6	Q15022	1	0.6568061	0.9016474
P18848	Q14494	1	0.6156573	0.9464935
O94761	Q9NVU7	1	0.5115279	0.99946845
P51608	Q9Y2X9	0	0.52043927	0.9983289
O95274	Q86SR1	1	0.7876585	0.66901034
P25398	Q13405	0	0.44549397	0.98811644
P27449	Q3ZAQ7	1	0.6940415	0.8493916
P18850	Q99941	1	0.69374126	0.8498573
Q8WTR7	Q9UHF7	0	0.625784	0.9367136
Q12952	Q8IX01	1	0.6916258	0.85311824
O75376	P26358	1	0.5866272	0.9699829
Q9Y3D5	Q13951	0	0.20947146	0.6623727
Q13129	O14925	0	0.29444292	0.8309852
Q8TBM8	P46013	0	0.37008652	0.93248993
Q96DT7	Q9BPW9	0	0.22728486	0.7025058
Q9Y5Y3	Q96JB2	1	0.3059912	0.84944236
Q9H0R8	Q9NR30	1	0.55819297	0.9864543
P25440	Q9UIG0	1	0.7506486	0.7487011
Q15022	Q92522	1	0.6556254	0.90312296
P49768	P04844	1	0.8936055	0.38029894
P01106	P10809	1	0.43102667	0.9809707
P41002	Q6IBW4	1	0.53262126	0.9957434
O00422	Q8TED1	0	0.1590846	0.5351068
Q7Z4V5	Q5SVZ6	1	0.7210675	0.8045167
P15336	Q9H9B4	1	0.2081415	0.65927446
Q13952	Q15544	1	0.54483813	0.99195814
Q9HD20	Q96C55	0	0.19152914	0.6193829
Q13118	P24864	1	0.71517974	0.8147907
P23528	Q9BVJ6	0	0.55805755	0.9865173
Q8IY34	O75190	0	0.19493717	0.6277467
P0C5Z0	Q8TAE8	1	0.34508297	0.9040028
Q9HBX9	Q401N2	0	0.57875365	0.9751915
Q9NUD5	Q8IWL3	0	0.24662296	0.7432003
Q99612	Q9HAF1	1	0.5256145	0.9973756
Q8NFT6	P55073	0	0.24053177	0.7307049
Q9NWS0	Q8N6T7	0	0.4491909	0.98967373
P26373	P18621	1	0.8446413	0.5248894
P62899	O43474	1	0.3825839	0.94485384
Q6PEY1	Q96NT0	1	0.2413607	0.7324229
Q9H9D4	Q9NRG4	1	0.61952037	0.94285953
Q9Y5Y3	Q9Y5L4	0	0.57665706	0.9764948
Q99459	Q9UBS4	0	0.12626816	0.44129807
O94761	Q14241	0	0.492252	0.99975985
Q9NVP1	Q8WUB8	0	0.7394758	0.7706054
P26373	O95867	0	0.18925494	0.61375004
Q9H300	Q9H6K4	1	0.88429683	0.40926376
P63279	Q8N6T7	0	0.3860811	0.94808996
Q16842	Q16342	0	0.29525003	0.8323098
Q9Y2A9	Q9NY97	1	0.65030926	0.9096285
O60885	Q9UJV9	1	0.6272822	0.93519694
Q8NFD5	Q8N2M4	0	0.26898992	0.78653735
P56385	P63220	1	0.32780567	0.8813965
O00716	P25490	1	0.39181352	0.95318276
P54253	Q9UBD0	1	0.74246246	0.7648478
P47929	P26373	0	0.3309472	0.8856846
A6NI15	Q9NX24	0	0.43427235	0.9827195
Q8N6T7	Q9NZI7	0	0.61130685	0.95044315
Q99750	Q99633	1	0.22986919	0.70811737
Q8WUU5	Q86YP4	1	0.6988611	0.841817
Q03135	P55786	1	0.6629134	0.8938369
Q96FI4	P49407	0	0.5453549	0.99177176
Q9Y2Y0	O95260	1	0.37371144	0.93620473
Q9Y3D5	Q14973	0	0.3989229	0.9591336
Q9NX58	Q9BRJ6	1	0.7854922	0.67397684
Q6N075	Q96EC8	1	0.7960814	0.64934313
P54219	Q8IW50	0	0.555531	0.98766524
Q86V15	Q86U44	0	0.7074004	0.82794034
O60927	O14880	0	0.26271275	0.7747791
Q9Y3I1	Q8IX18	1	0.41569093	0.971568
Q8IWL3	Q9H3N1	1	0.69065267	0.8546062
O75409	Q8N2G8	1	0.48738277	0.99936324
Q14919	Q9NRF9	1	0.7938718	0.6545574
Q15554	P25490	1	0.3200277	0.8704399
O00487	P48643	1	0.71908003	0.80801576
Q9Y5Y3	Q9UKM7	1	0.6197076	0.94268036
Q9H1C4	Q8WUY1	1	0.56196	0.9846438
P01106	Q5VUA4	1	0.569068	0.98091847
Q9HD20	P01106	0	0.30812362	0.85273385
Q9UIQ6	P48643	0	0.20427293	0.650182
O15240	Q12906	0	0.47439504	0.9973775
Q9UKX7	P32302	0	0.3945964	0.9555603
P62805	P08173	0	0.21118611	0.66634613
Q96AA3	Q6ZN17	0	0.10133414	0.36426213
Q14507	O43286	1	0.7180569	0.80980474
Q9BXP5	O95171	1	0.5643412	0.9834409
P40227	O15431	0	0.21973155	0.6857984
P49411	A8MXV4	1	0.4425612	0.9868031
Q9Y3S2	Q9Y6K0	1	0.2757822	0.7989055
O95786	O95273	1	0.36644056	0.9286476
Q92793	Q12952	0	0.72278017	0.801476
Q6PI26	Q15022	0	0.5487776	0.990483
O95786	P42766	0	0.52066064	0.99829257
Q9UL40	P61313	1	0.43290123	0.981991
P41002	P0C7P4	1	0.4320264	0.9815183
Q99459	P62891	1	0.6843418	0.86407244
Q96LL9	P03886	1	0.681566	0.86813515
Q2QGD7	P62899	1	0.47494212	0.99748844
Q96S59	P62424	1	0.12983248	0.451904
Q92905	P17987	1	0.604661	0.9561843
O75915	P61081	0	0.3959222	0.9566713
Q9C009	P01106	0	0.631523	0.9308068
Q9BXP5	P55786	0	0.12503333	0.43760002
Q9UMX2	P40227	0	0.32589385	0.8787482
Q92794	Q5T2D3	1	0.60861564	0.9528106
Q8IZU1	Q96JP5	1	0.622514	0.93996125
O43759	O94766	1	0.6117063	0.9500868
Q9Y258	Q96HE9	0	0.5209556	0.99824345
Q969M3	Q9H4Q3	0	0.17786062	0.58490485
P62263	O75376	0	0.41492513	0.97104913
Q9UKR5	Q99583	0	0.17267716	0.571439
Q99497	P30041	1	0.5661594	0.98249173
Q8N0U2	Q9NZB2	0	0.30725783	0.8514018
Q8N490	Q9UPY3	1	0.26569644	0.78040737
Q9NXB0	Q14145	0	0.5597762	0.9857072
Q9H7E9	Q8IZD4	1	0.3905642	0.9520952
P35269	O94762	0	0.62024724	0.9421624
P13500	Q9UQ35	0	0.18184705	0.5951148
Q6ZVD7	P37840	0	0.4428232	0.98692334
P39019	O95793	1	0.49014878	0.9996118
Q9HCE5	P37840	0	0.29222947	0.82732564
P40227	Q9H7E9	0	0.64676	0.913846
Q86Y39	P05388	0	0.2452703	0.7404511
Q9NVP1	Q92889	0	0.8136284	0.60654896
Q96EB6	P01100	1	0.6059245	0.95512
Q96S59	Q8IXB1	0	0.45696217	0.99259096
Q92522	Q9BTM9	0	0.24477501	0.73944086
P48643	P17987	1	0.8332999	0.55564475
P55265	P42166	0	0.68221855	0.8671856
P35414	P03886	1	0.5595011	0.9858385
Q9H6K4	Q8N4H5	1	0.8121879	0.6101548
Q9UGQ2	Q8N0V3	1	0.33925608	0.8966456
Q8N3Z6	Q7Z4V5	1	0.8128192	0.60857666
Q99750	Q96HH4	0	0.6985918	0.84224516
P16401	Q9ULU4	0	0.7138537	0.8170664
Q9P2N7	Q9GZT9	0	0.48890725	0.99950784
Q8NBB4	O94761	0	0.6777824	0.87357366
Q8N6L1	Q8NCS7	1	0.7448395	0.7602145
Q96NJ5	O14901	1	0.6191558	0.94320756
Q9H0G5	Q86XP3	1	0.74153495	0.76664346
Q9HC78	P19404	0	0.3377804	0.8947392
P43119	Q9H2C0	0	0.5339847	0.99538016
P78371	Q99853	0	0.23732534	0.72400814
Q8IXH7	Q9Y221	0	0.64499575	0.91590494
P30411	P14416	1	0.63691217	0.9250202
Q9BSJ5	P08047	0	0.46472368	0.9950223
Q9Y473	Q9UIH9	0	0.6774517	0.8740435
Q71U36	Q92585	0	0.28242278	0.81064063
Q8N5A5	Q9NRE2	0	0.6775646	0.87388325
P01106	Q9NWM3	0	0.39723867	0.95776045
P18621	Q96RL1	0	0.61615264	0.94603425
P42766	Q6P1K1	0	0.18966532	0.6147695
Q14202	Q9P0M6	0	0.6160475	0.9461319
P62750	Q13330	0	0.63554925	0.9265056
P04844	P24046	0	0.6404597	0.9210843
O60885	O75586	1	0.53481835	0.99515074
O60216	Q96FW1	0	0.48405805	0.9989835
P01106	Q13129	1	0.5683923	0.98129
Q8TDT2	P26436	0	0.6309491	0.93140936
Q14973	Q8N5A5	0	0.21966787	0.6856556
Q1HG43	P55265	0	0.19594517	0.63020265
P45880	Q16718	1	0.67521816	0.8771944
Q4LE39	Q7Z2T5	0	0.6629408	0.8938012
P25116	P01106	0	0.34620318	0.9053861
Q96JP5	Q96HC4	0	0.3596112	0.921164
P23025	Q9NZB2	0	0.5822553	0.9729363
Q9H8H2	Q8TBP5	0	0.2851745	0.8154
P61081	P51608	0	0.32946038	0.88366497
P09622	P15374	1	0.85981774	0.48212478
P62899	Q96C86	0	0.36215976	0.9240003
Q14657	P85037	0	0.41585127	0.971676
Q12905	Q96KR1	1	0.66660225	0.8889747
P39019	P09622	0	0.40605912	0.9647004
Q16775	Q02930	0	0.3044737	0.84707785
P54368	Q96SK2	0	0.50386167	0.99994034
P13987	P30086	1	0.55703944	0.986986
P62072	Q9H8G2	0	0.39305913	0.9542546
Q6PEX3	Q03989	1	0.41328442	0.96992165
Q15022	P26358	1	0.68297935	0.86607426
Q16762	Q15788	0	0.5797547	0.97455674
Q9H1C4	Q14165	1	0.73659956	0.7760826
Q14919	P08047	0	0.6240559	0.9384405
O60885	Q96RE7	1	0.62685704	0.9356292
Q16718	P39019	0	0.35089365	0.9110692
P09622	P38117	1	0.61680526	0.9454261
Q96MF4	Q8N8A6	1	0.40747187	0.96575415
P35659	O94953	0	0.6392724	0.9224128
Q6P1X6	O75251	1	0.62553453	0.93696433
P02778	P14416	1	0.44931546	0.98972434
Q9H1C4	P27449	0	0.5935862	0.9649665
O15446	Q7Z2T5	1	0.567785	0.9816208
Q9H0R8	Q9BUJ2	1	0.5661804	0.9824806
Q6NUN9	Q15477	1	0.61746126	0.9448114
Q9BWJ5	P54886	0	0.35910794	0.9205977
Q9UJW3	Q05215	1	0.492844	0.99979514
P09669	P63279	0	0.22915992	0.7065826
O95274	P01106	0	0.2630863	0.77548754
Q14197	Q96EL3	1	0.24094957	0.7315715
Q9UQ84	P40692	1	0.6478539	0.9125569
O75251	O95169	1	0.89964545	0.36113405
Q96E52	Q96GQ7	0	0.1536684	0.5202177
P05388	Q6P4A7	0	0.2688975	0.7863665
Q9UGI8	Q9Y678	1	0.36217177	0.9240135
P01308	P63173	1	0.36646277	0.92867124
Q9BXP5	Q9UBC9	1	0.4220819	0.9757151
O95994	Q9NYU2	1	0.84388477	0.52697307
Q8IV16	Q96HE9	0	0.39866439	0.9589244
Q9UQ35	O00303	1	0.28049555	0.80727124
O95785	Q9BVG9	0	0.10473462	0.37506112
Q01664	Q9UBB5	1	0.5430961	0.9925709
Q6PI25	O95167	0	0.7736413	0.7004818
Q9HD45	P55085	0	0.67844504	0.87262946
Q9BTC0	Q15022	0	0.6514934	0.908199
P07305	P09001	0	0.60134906	0.9589135
O15218	P35244	0	0.42059532	0.97477967
Q16795	Q9Y3I1	0	0.50503737	0.9998985
Q9ULM3	Q16540	0	0.6211694	0.9412719
