Protein A	Protein B	T	S	uncertainty
Q96IQ9	Q86VZ1	0	0.12079762	0.4248222
P29083	Q8N1L9	0	0.29391143	0.83010995
Q9NRC8	Q7L014	1	0.7490326	0.751931
Q9NQX1	P62424	1	0.86610574	0.46386635
Q9HCK5	P46782	1	0.6615738	0.8955756
P36969	Q8IXM6	0	0.951113	0.18598829
O14978	O00422	1	0.542503	0.992774
Q53GI3	P57086	1	0.46276614	0.9944545
P82912	P46663	0	0.008021079	0.031826966
P57071	P16401	1	0.8560575	0.49289215
O15514	Q9H9Y6	1	0.6987993	0.8419153
P41002	P62280	1	0.71492475	0.8152294
Q9H9Y6	Q9Y2Y1	1	0.40448773	0.9635096
P20783	P23560	1	0.7002439	0.83960956
Q15477	Q04864	0	0.24192974	0.73359895
A2A3N6	Q96MU7	1	0.33378896	0.88949555
O95273	P46926	0	0.3588306	0.92028487
Q9NV56	Q08380	0	0.29023546	0.82399535
O95600	Q92993	1	0.6147775	0.9473045
P51798	Q9UIF9	0	0.16808948	0.5593416
P61247	O76003	0	0.2723092	0.79262763
Q99814	O60885	0	0.54828286	0.99067503
P49715	Q9BUQ8	0	0.48470226	0.99906397
Q8N680	Q6IAN0	0	0.48833278	0.9994556
Q8WVZ9	Q5T653	0	0.41849047	0.9734248
Q6ZN55	Q13838	0	0.5605547	0.98533255
O75947	P38919	0	0.3816646	0.9439869
P62805	Q96SL8	1	0.4934633	0.9998292
Q9BSG5	O43298	0	0.44596097	0.9883191
Q9P2G9	O95199	0	0.5975186	0.9619605
Q9UBS4	Q14697	1	0.53881216	0.99397445
Q8NFB2	P55011	0	0.8095107	0.61681247
Q9NWS0	Q8IXB1	1	0.32596964	0.87885374
O95600	Q4LE39	1	0.53626865	0.99473834
P55085	P37275	0	0.17965305	0.58951133
Q9UGM1	O00391	0	0.7228945	0.8012722
Q9Y5L4	Q92830	0	0.38153553	0.9438647
Q96K58	Q6PK04	1	0.7375661	0.7742494
P55085	Q8IX18	0	0.5060818	0.99985206
Q9HB40	P23396	0	0.35499913	0.915899
Q8NCK7	Q9UQQ1	0	0.75980866	0.7299978
Q6ZN55	Q9UQ84	0	0.5290039	0.9966351
O95785	P20309	0	0.11088304	0.39435196
O95785	P42568	0	0.5593283	0.9859206
P13010	P36954	0	0.40241006	0.9619049
Q8IV20	P33552	1	0.6141794	0.94785225
Q9ULX9	Q14494	1	0.539917	0.99362653
P40692	P37108	0	0.47689196	0.997864
Q9P2G3	Q71U36	1	0.43172383	0.98135346
Q9NRX2	O43257	0	0.42873293	0.979684
Q96I36	Q16718	1	0.92355424	0.28240722
Q9NUL7	Q9UI09	1	0.85687476	0.4905616
Q9UJW2	O60885	0	0.36599657	0.9281723
Q8NHW3	Q9NX36	0	0.48101208	0.9985578
Q9UBP5	P40429	0	0.46274245	0.99444747
Q9H2K0	Q7L2E3	1	0.25492188	0.75974685
Q01201	O14497	1	0.68024373	0.87004876
Q9Y6A9	Q8N5A5	1	0.3537068	0.9143932
Q9BWE0	O00487	0	0.39797315	0.95836204
Q04864	P15172	0	0.522055	0.9980543
Q9NV56	Q9UK53	1	0.5925627	0.9657286
Q53H47	Q99459	0	0.53182787	0.99594796
Q12906	P62701	1	0.50629026	0.99984175
Q49AN0	P49411	1	0.687792	0.85893667
Q8TA86	A1YPR0	0	0.523827	0.9977291
Q03135	Q04837	0	0.67442966	0.8782972
Q13127	Q9NV56	1	0.44463697	0.9877398
P24385	O14683	0	0.74255735	0.76466376
O00592	P08588	0	0.52474713	0.9975503
Q9UGU0	P51659	0	0.43343124	0.98227435
P11161	O75306	1	0.36178833	0.9235901
P46013	Q6P9B9	1	0.52964646	0.99648434
Q7L5N1	P15941	0	0.81554663	0.6017213
O43889	P63279	0	0.24874853	0.74749076
Q9UL40	Q12906	1	0.5424016	0.9928084
P51798	Q9Y3D3	0	0.11992862	0.422183
P49411	P55265	0	0.37981576	0.942223
Q9NY12	P14416	0	0.014945927	0.058890186
Q15648	O43396	0	0.47482544	0.99746495
Q9UGP8	Q8N511	1	0.404598	0.96359384
Q96LX8	Q9NXX6	1	0.24367931	0.7371988
P62805	O15255	0	0.34888384	0.9086556
O95786	P49184	1	0.26908273	0.78670883
P49768	Q8IWI9	0	0.22329973	0.6937478
Q92633	Q9H2C2	1	0.8642665	0.46923962
Q8TA86	Q92793	0	0.32416275	0.8763251
P04844	Q15042	1	0.45035967	0.9901433
Q96DT0	Q9H7F0	1	0.6411569	0.92029893
Q8IY21	Q969Q0	1	0.4212441	0.97519
O95619	Q96HC4	0	0.44643432	0.9885229
P49368	P03928	0	0.0635022	0.23787868
P63279	O15090	0	0.34342846	0.90194136
Q96FI4	O75381	0	0.25661346	0.7630519
O60885	Q9UKT9	0	0.7763861	0.6944429
O15446	P54132	1	0.45461062	0.99175924
A6NCF5	P78371	1	0.5316256	0.9959993
Q08257	O60884	1	0.39024335	0.95181394
O75161	Q9NWS0	1	0.5549168	0.98793656
P41002	Q01831	0	0.69564664	0.84688956
Q96FI4	Q04837	0	0.5299266	0.9964176
Q8TAE8	Q9NPI6	1	0.13795	0.4756792
Q13253	P25440	1	0.45505098	0.9919184
P05388	Q9GZR7	1	0.36762285	0.9299052
P38919	Q9Y4E5	1	0.2253051	0.69817084
P39019	Q15477	0	0.50097203	0.99999624
Q99732	Q96HR9	1	0.83008456	0.56417674
Q9UKX7	O00716	0	0.3321785	0.8873438
P17535	P21675	0	0.57533044	0.9773013
Q9BTE1	P17987	1	0.5888067	0.96845347
Q92633	O75915	1	0.9072751	0.33650804
O60266	P18621	0	0.40101868	0.9608108
Q9UHK0	Q8WZ60	0	0.14023474	0.48227584
Q75WM6	P02786	0	0.60589933	0.9551413
Q9UHK0	P51674	1	0.05117153	0.19421202
Q8WWZ1	Q9BUE6	1	0.34519145	0.9041372
Q96FI4	O75569	1	0.31685248	0.865828
Q9HCK5	Q8IVM8	0	0.08355342	0.306289
O75396	Q8NHQ9	0	0.2248627	0.69719785
P03886	O75251	1	0.9454921	0.2061472
O15372	Q8N3C0	1	0.3676868	0.9299729
Q7L2E3	P30876	0	0.7610835	0.72734165
Q9NR33	Q75WM6	0	0.16262767	0.54471964
Q9Y6A9	Q7L014	1	0.24404904	0.7379564
O94761	Q8IVS2	1	0.6593185	0.89847046
O95625	Q14494	0	0.24878971	0.74757355
Q8NFB2	Q04864	0	0.16328783	0.54649967
P16035	O75947	0	0.38012746	0.94252235
Q00796	P06744	1	0.7986555	0.64321953
Q15633	Q92793	0	0.48045698	0.99847233
Q16740	O75475	0	0.1109461	0.39454824
O94766	Q7Z4Q2	1	0.64419657	0.9168294
Q14145	Q01831	0	0.5699627	0.9804209
P05388	Q13304	0	0.058236085	0.21937858
P63279	Q8IY92	1	0.24853176	0.7470549
Q9BSJ5	O15354	1	0.11855904	0.41801116
Q96LL9	Q96HE7	1	0.7094609	0.8245045
Q15788	Q13951	0	0.45369402	0.9914231
P25440	Q92620	1	0.7617478	0.7259524
P62495	Q8IYD1	1	0.4945635	0.99988186
P62263	Q6GPH4	0	0.16275282	0.54505736
Q9Y483	Q92833	1	0.8005399	0.63870305
P13501	Q8WUU5	0	0.29293442	0.8284954
O96005	Q9NTG7	0	0.7487432	0.7525073
Q15697	Q9P2Y4	0	0.76286995	0.7235975
Q96RL1	P46736	1	0.6383014	0.92349094
P54274	Q15102	1	0.3190387	0.869012
Q8TAD7	Q9NWS8	0	0.58378124	0.9719228
Q96N21	Q9Y5B8	1	0.28403938	0.813444
Q6N075	Q96AN5	0	0.74494827	0.76000136
P55317	P62899	0	0.6176215	0.9446607
Q16637	Q9Y2V2	1	0.47461513	0.9974225
Q9NWS8	P00403	1	0.27779844	0.8025059
Q9Y221	Q92793	0	0.43203261	0.9815218
Q2WGJ6	Q8N4Q1	0	0.397667	0.9581118
P36956	P49848	0	0.36878526	0.93113077
Q9NUH8	Q9BWQ6	1	0.94625264	0.2034343
Q9NQX1	Q96JB2	0	0.16329418	0.5465168
P62424	P13807	0	0.17332466	0.5731329
Q8IXK0	Q8NDX5	1	0.60543364	0.955535
Q5VVQ6	P59910	0	0.54307127	0.99257946
Q13516	Q96DV4	0	0.5549031	0.9879426
P09001	P46782	1	0.3932894	0.9544514
Q9H3R0	P59991	0	0.4812686	0.9985965
P40227	Q8N9N2	0	0.3950311	0.9559261
Q1KMD3	Q01469	0	0.60342324	0.95721453
Q96IW7	Q9BUQ8	0	0.16190901	0.54277796
P35269	P13667	0	0.40221775	0.9617545
Q5JSS6	Q96M98	1	0.5528104	0.9888443
Q8NCK7	Q6IQ21	0	0.084723786	0.31018266
Q6PK04	Q9H7F0	0	0.1105675	0.39336932
Q92785	Q8IVS2	0	0.40304306	0.96239746
Q8NCK7	Q9NYU2	1	0.8361027	0.5481398
Q9Y296	Q9UL33	1	0.46027532	0.99368787
P01106	Q96J42	0	0.27096748	0.79017645
P48552	P26358	1	0.35887492	0.9203348
Q8N6I1	Q8NB15	0	0.51696885	0.99884826
O14842	P10606	1	0.8115746	0.61168516
Q86YP4	P38117	0	0.46436507	0.9949206
P07902	Q92522	0	0.23497353	0.71904385
Q04837	O43615	1	0.85933137	0.48352388
Q92905	P35659	1	0.35220388	0.91262525
P01308	P35268	1	0.44101128	0.98608124
P17040	Q53GI3	1	0.4751766	0.9975352
O14957	Q9NXE8	1	0.44026852	0.9857286
Q8IZU0	Q9BUJ2	0	0.5785922	0.9752931
Q9NX36	P19404	1	0.4393294	0.9852763
Q9NRG0	Q01831	1	0.4219569	0.9756371
P25490	O43257	1	0.4712698	0.9966983
Q13887	P55197	1	0.72518736	0.7971626
P30968	P34981	1	0.5524631	0.9889905
O95182	P62263	0	0.49061534	0.9996477
P49407	P42166	1	0.3818566	0.94416857
Q13404	P15941	0	0.80117667	0.63717043
Q9UKR5	O75190	0	0.77897507	0.6886916
P13667	Q14554	1	0.8635378	0.4713611
Q13304	Q9BUK6	1	0.7970928	0.6469435
O75444	P35869	1	0.5089167	0.99968195
P23396	Q8IYD1	0	0.44956905	0.98982686
P01106	Q7Z6I8	1	0.52717036	0.99704707
Q12857	Q9Y6Q9	1	0.5281852	0.99682236
O60925	Q8WUW1	1	0.7756315	0.6961091
Q9UGI8	Q15042	1	0.5163217	0.9989344
Q9Y3S2	P49411	0	0.38752988	0.9494019
Q86SX6	Q8WXA2	0	0.36521217	0.92732894
P26196	Q9HAZ2	1	0.46492904	0.9950801
O15409	Q02446	1	0.5584833	0.9863188
P16615	Q8IWS0	0	0.12248858	0.42994052
O94761	Q9UJX6	1	0.51356655	0.9992638
Q8N5I4	Q13887	0	0.17214319	0.57003963
Q9H0W5	Q9BSJ5	0	0.4652425	0.9951677
Q9NV70	B0FP48	0	0.14725836	0.50229335
O95994	Q5T653	0	0.78747123	0.66944116
O75376	O95786	0	0.31143594	0.8577744
Q9BX68	Q9H0U6	1	0.951659	0.18401651
Q9H9B4	Q16795	1	0.9504105	0.18852158
Q13838	Q15428	1	0.6892608	0.8567214
Q13351	Q9HBE1	1	0.54692	0.99119407
Q9H0C1	P25791	1	0.53567696	0.99490863
Q5T686	Q6ICB0	0	0.4778407	0.9980359
P62266	O43488	0	0.31919214	0.869234
P38919	Q13838	1	0.76578134	0.7174411
P01106	P82930	1	0.56453717	0.9833398
P01106	P23769	0	0.5179076	0.99871725
Q13838	Q12906	0	0.5867927	0.9698681
Q9UBB5	Q99714	0	0.49594676	0.99993426
Q8IWL3	Q15633	1	0.49526557	0.9999103
Q6P1W5	O75362	0	0.44871593	0.9894798
Q12906	P57071	1	0.46208978	0.99425125
Q9NYW4	Q14656	1	0.8420122	0.5321106
Q96IK5	P15923	0	0.62600815	0.9364878
Q9BX68	P47992	0	0.16774355	0.55842257
O95786	Q8NDZ6	1	0.1481732	0.5048716
Q8TE85	Q0D2K3	1	0.4703284	0.9964784
Q9BPX1	P18583	1	0.4502664	0.99010634
P68036	P45880	1	0.41398892	0.9704083
O60885	Q9HCE5	1	0.6419419	0.91941
P07992	Q8NB12	0	0.52108973	0.9982209
Q96BI3	Q9ULD9	0	0.102122106	0.3667727
Q96FG2	Q9NXE8	0	0.687313	0.8596553
P07199	Q12906	0	0.73389053	0.78118086
Q969J2	Q16236	0	0.46119118	0.9939755
Q8WXI9	P31939	0	0.41108552	0.96837693
P46013	Q2TAL8	1	0.24584056	0.74161196
Q6P158	P46092	0	0.037822798	0.14556894
Q8IWL3	Q5JSS6	0	0.67247623	0.8810078
P08047	Q4LE39	1	0.65050167	0.909397
Q12948	O60885	0	0.71108603	0.8217707
Q9H244	Q9NWS8	1	0.79711854	0.6468823
P62750	P23769	0	0.3711885	0.93363035
Q9BX68	Q99714	1	0.8524237	0.50319004
Q9BYD6	Q15562	0	0.14701505	0.5016065
O43674	Q96M98	0	0.43554333	0.9833814
O00487	Q71U36	1	0.50670606	0.9998201
P35269	Q14376	0	0.3929287	0.95414287
O75683	Q9NUD5	1	0.5471754	0.9910979
O60885	O95625	1	0.6630258	0.89369035
O00716	P49450	0	0.29870585	0.8379227
O75638	Q96CB8	1	0.43092915	0.9809168
Q92560	Q99459	0	0.5772323	0.9761407
Q16740	Q15942	0	0.23891746	0.7273436
P35610	P50991	0	0.44042122	0.98580146
O60885	Q16342	0	0.48447976	0.99903643
Q9Y3S2	P55201	1	0.7262659	0.79521495
Q9NUH8	P82912	0	0.75501573	0.7398679
Q96LL9	Q8TED1	1	0.8453754	0.52286327
Q6NUN9	P17987	1	0.5878964	0.9690969
P00390	Q8IWW8	0	0.7982697	0.6441408
A0AVK6	Q6DKI1	0	0.7343948	0.7802363
Q9H2K0	Q13423	1	0.79298925	0.6566292
Q92793	P61244	1	0.5775038	0.97597265
Q14493	Q14973	0	0.15692538	0.52919924
P42166	P45880	0	0.6244791	0.9380198
Q96BK5	Q9H1C4	0	0.07998399	0.29434618
O00453	Q9BSJ5	0	0.43389237	0.98251915
Q13253	Q9Y3D3	1	0.4736213	0.99721664
Q9Y5Y3	Q9GZM5	1	0.890319	0.39060435
Q9NQX0	Q8N4U5	0	0.41228968	0.9692276
Q9HAZ2	Q8IZ40	1	0.54947865	0.99020743
P40429	O95625	1	0.6963981	0.8457112
Q9NVR0	O60911	1	0.39385408	0.95493215
Q01814	P04920	1	0.40987834	0.9675123
Q9UBV7	Q12905	0	0.68950653	0.8563491
Q04837	Q16795	1	0.89169574	0.3862978
Q9NR55	Q02930	1	0.4851365	0.9991163
Q92793	O75593	1	0.4260451	0.9781227
Q7RTU5	Q96P70	0	0.30560648	0.84884465
Q96HJ5	Q5J8X5	1	0.8153985	0.6020951
P01106	Q9BUJ2	1	0.5945829	0.9642163
Q16348	Q6PEX3	1	0.5056318	0.9998731
O60832	P82930	1	0.5948606	0.9640058
Q8N661	Q9Y5U9	1	0.59843457	0.96124256
Q13485	Q99459	0	0.57715017	0.9761914
P50479	P49450	0	0.24130188	0.7323011
P61313	Q96N21	0	0.11844871	0.41767445
Q9P2Y4	P26678	0	0.117691904	0.4153621
Q1KMD3	Q9NX36	0	0.33450308	0.89044315
Q8WUY8	Q96CB8	1	0.09204022	0.33427525
Q9NWS0	P39019	1	0.5865895	0.970009
Q12830	Q9NVM6	0	0.64148784	0.9199248
Q7L2E3	Q13867	0	0.6955268	0.84707713
Q13127	P42766	1	0.88455933	0.40845647
Q86UP3	Q6ZN55	0	0.6132229	0.9487223
P01308	Q9NXV6	1	0.51687336	0.99886113
P25490	Q9UBL3	1	0.66660374	0.88897276
O75396	Q9P0S3	0	0.8661723	0.46367136
P02786	Q96BK5	1	0.3474202	0.9068776
P51610	P09466	0	0.35299054	0.91355294
P01106	Q14865	1	0.56649214	0.9823152
P46092	Q9GZT5	0	0.6306876	0.931683
Q8TB61	Q7L5N1	0	0.2326839	0.7141684
Q9NWT8	P82912	1	0.9552274	0.17107216
Q03135	Q6R327	1	0.5764889	0.9765978
Q9NPI1	O95793	1	0.5201784	0.9983713
P54277	Q9NWQ8	1	0.06825447	0.2543832
Q9H0U6	P61073	0	0.01891072	0.07421242
O15255	Q16540	0	0.4621734	0.9942766
Q9UBS3	Q14697	1	0.38441283	0.9465584
O75643	Q9NXV6	0	0.5822707	0.97292614
P78347	Q8TCC3	0	0.6745294	0.878158
P78371	P54259	0	0.15046273	0.5112948
P25490	Q96QT6	1	0.6642112	0.8921387
Q96P70	Q9UJA5	0	0.43537328	0.9832935
P80365	Q8IXF0	0	0.27199826	0.7920608
P39019	Q9H2U1	1	0.5618213	0.98471254
Q969Q0	P23396	1	0.7645368	0.72008115
P61313	Q9Y2T6	0	0.0037505075	0.014945765
Q9NVP1	Q9H2C0	0	0.13821033	0.47643295
Q8NCK7	Q13217	1	0.65287817	0.9065131
O14684	Q96HH6	1	0.9370378	0.23599176
Q99459	P62851	1	0.7705792	0.70714754
O14901	Q99612	0	0.537825	0.99427706
Q7Z3K3	Q5VZL5	1	0.5752992	0.97732013
Q6UW68	P50991	0	0.4929974	0.99980384
Q13127	P37108	1	0.6573875	0.9009167
Q71U36	P37840	1	0.6832395	0.8656931
P62750	Q96MX3	1	0.41400078	0.9704166
Q9BZQ6	P82650	0	0.5426794	0.99271387
P51809	Q13428	0	0.29845527	0.83751893
Q96FW1	P61604	1	0.7351249	0.77886516
P08047	P03905	1	0.45151505	0.9905968
Q8IXH7	Q01469	1	0.7121301	0.8200032
Q9NX58	Q9Y221	1	0.710674	0.8224659
P05026	P30556	1	0.57442224	0.9778453
Q9H1C4	Q13144	1	0.46220854	0.99428725
Q9Y6A9	P82650	0	0.58758813	0.96931326
P62805	Q9P0J7	0	0.3084638	0.85325557
Q96EY1	Q08380	1	0.3845501	0.94668525
Q13144	P59923	1	0.32760894	0.8811253
Q99731	Q2TAL8	0	0.17602763	0.5801676
P63208	O95427	0	0.50827706	0.99972594
P15172	Q86VI1	1	0.45486778	0.99185234
Q96K58	Q6NZY4	0	0.45088494	0.99035084
P23396	Q9H7N4	1	0.33309075	0.8885652
Q96BI3	Q2TB18	0	0.4323421	0.98168963
Q9BSJ5	Q9Y3D3	1	0.6149315	0.947163
Q96FI4	P06746	1	0.82024485	0.58977294
P30040	P63208	0	0.47896275	0.9982297
Q9Y6X1	P51161	0	0.583591	0.9720502
Q13520	P78383	1	0.8595729	0.48282936
O75626	Q9Y618	1	0.7247682	0.797917
Q04837	O95786	0	0.14416488	0.49352548
Q92905	Q86XP3	1	0.7670979	0.7146349
Q99853	Q9P0M9	1	0.5672989	0.98188347
Q9H2K0	P82930	1	0.6080163	0.9533299
Q92633	Q96FW1	0	0.5021986	0.9999807
Q8N653	Q96JM7	1	0.42245322	0.975946
Q13867	P47914	1	0.15741451	0.53054076
Q9NX04	Q8NCR6	1	0.3719467	0.9344094
P09912	Q9NPD8	0	0.45060244	0.99023956
P18621	Q16637	0	0.16960166	0.56334776
Q8IY34	P45880	1	0.65625787	0.9023339
P48643	Q9H3N1	0	0.6144105	0.94764096
Q99459	Q8N720	0	0.76258385	0.7241989
Q96BT3	P78423	0	0.22507982	0.6976756
Q9Y320	Q9HCP6	1	0.8700699	0.45219302
Q9UQR1	Q6ZRT6	0	0.3847863	0.9469032
Q9H0R8	O95793	0	0.45410672	0.9915753
Q9HCE5	Q92499	1	0.59589314	0.96321803
P55316	P10244	0	0.6443585	0.9166425
Q9NX58	P62854	1	0.91227084	0.320131
Q9NWK9	Q7Z2E3	0	0.45188695	0.99074054
Q5VUA4	Q9Y6Y8	0	0.32779554	0.8813825
Q8NC26	Q8TDT2	0	0.16176085	0.5423771
Q8WXI9	Q4LE39	1	0.39893872	0.95914644
Q96FI4	P18621	1	0.8681273	0.4579292
Q15633	Q9NWT8	0	0.4243998	0.97713846
Q9Y3E0	O00422	0	0.48780107	0.9994047
O15514	P13232	0	0.6885522	0.85779226
Q7LFL8	O15198	1	0.6344595	0.9276826
P52739	Q5SVZ6	1	0.5734178	0.97843933
Q9NY97	Q16236	0	0.33007973	0.88450843
O60671	P67870	1	0.52810645	0.9968401
P63279	Q9Y6K1	1	0.51348644	0.99927247
Q86XP3	Q9UPW0	1	0.063403174	0.23753284
Q9Y2T5	Q9BSR8	1	0.9152704	0.31020203
P63173	Q96ME7	0	0.6108715	0.95083004
Q9UN42	Q9BU23	1	0.70404404	0.8334641
A8MT69	Q96DT7	0	0.46779945	0.99585253
Q9H1X3	Q9NP92	0	0.77813447	0.6905649
P78334	P09234	0	0.32102203	0.87186754
Q9UJW3	Q03060	1	0.4845955	0.99905074
Q9ULU4	P55201	1	0.7158575	0.8136222
O75937	P62750	0	0.31362203	0.86105305
P62805	Q8IYD8	1	0.627387	0.93509024
Q16553	P85037	0	0.26951993	0.78751576
Q92785	Q9NPI1	1	0.6015488	0.9587514
Q9UIH9	P01034	0	0.382868	0.9451204
Q92890	Q9NRX4	0	0.5953659	0.9636214
P01189	Q99757	1	0.721506	0.8037404
Q08211	Q13253	0	0.1391034	0.47901458
P13010	Q8IZM8	0	0.48240104	0.9987612
Q14686	Q71U36	1	0.24067374	0.7309996
P30793	Q9NR50	1	0.5360758	0.99479413
Q9NPI1	Q96KM6	0	0.56602955	0.9825604
P61081	P49005	0	0.36993808	0.93233556
Q96BI1	Q9HD45	1	0.72118133	0.80431527
P35869	Q15648	1	0.7682998	0.7120608
P05388	Q9H7E9	1	0.35115376	0.9113792
P07199	Q92791	0	0.5328329	0.995688
Q15672	O60885	1	0.5593803	0.98589593
Q02383	Q12948	0	0.031790007	0.12311761
Q7Z7N9	Q8NHQ9	0	0.29442814	0.83096087
O75444	Q96FW1	1	0.4399468	0.9855745
P62805	Q5FWF5	1	0.45549035	0.99207556
Q5VUA4	O75643	0	0.35731083	0.9185592
Q86UK7	Q99460	1	0.7207516	0.80507493
Q96KC8	Q8TCT9	1	0.70909375	0.8251192
A1YPR0	Q8WXI9	1	0.52977574	0.99645364
P57055	P09668	1	0.3961047	0.95682305
O75947	Q14145	0	0.21132419	0.6666651
Q96K58	P36956	0	0.33393142	0.88968486
P0DPB6	Q9H228	0	0.15583323	0.52619696
Q9NRC8	O43290	1	0.8091428	0.61772287
Q8TBC5	Q9UHL9	0	0.37953103	0.9419489
P62805	Q8N5A5	0	0.55851585	0.98630357
Q5JUK2	Q9H9Y6	1	0.52346075	0.9977984
Q9NV56	Q9NRG0	0	0.703228	0.8347935
Q75WM6	Q9BYC8	1	0.8174176	0.5969842
P01308	Q8IWI9	0	0.3215232	0.8725841
P25791	Q04864	1	0.63676363	0.9251828
P50991	Q92794	0	0.14451602	0.49452457
P60983	Q75WM6	0	0.39546287	0.956288
Q9NP55	Q9HBE1	1	0.37796357	0.9404285
Q6ZQN7	Q8WWI5	0	0.8070791	0.62280977
P09622	Q92665	1	0.74928766	0.75142264
Q14686	Q15596	1	0.39025208	0.9518215
P37275	Q52LG2	0	0.3339584	0.88972074
Q9Y2Q3	Q9H7N4	0	0.2845453	0.8143171
P10620	P57678	0	0.16626404	0.5544812
P58499	P49407	0	0.32887533	0.8828654
Q15532	Q15022	1	0.6805253	0.86964244
O75419	Q9BRT9	1	0.623381	0.9391085
P06746	Q01831	1	0.28284198	0.8113696
Q9UIG0	Q9H300	0	0.15614973	0.52706796
Q16514	O75081	0	0.5778097	0.97578263
Q8IVS2	P36954	0	0.4206465	0.9748121
Q13227	Q9ULD4	0	0.3877542	0.9496035
Q9UBB9	Q7RTU4	1	0.21348406	0.6716345
Q11206	Q5SSJ5	0	0.3332954	0.8888383
Q9Y3I1	P62851	1	0.38290632	0.9451563
Q9NR30	Q8WVZ9	0	0.19666743	0.6319574
Q8IWL3	A2PYH4	0	0.4510647	0.99042135
Q16342	O75376	1	0.48989195	0.9995913
Q9HCE5	P63241	1	0.6510161	0.9087765
Q9Y2Y4	Q12907	0	0.18087739	0.592643
Q99497	O15432	0	0.65688115	0.9015532
Q99460	O75478	0	0.22408386	0.6954811
Q9NWS0	Q12906	1	0.6601496	0.8974084
Q6P1X6	Q16540	1	0.4796605	0.9983452
Q92793	P67870	0	0.61984116	0.9425524
Q9Y2Q3	Q96HC4	0	0.30309477	0.84491336
P62805	Q92499	1	0.6691474	0.88555664
P62899	P49916	1	0.47243026	0.9969597
Q01814	Q9Y6M7	1	0.4619486	0.99420834
Q9Y3S2	Q7Z5J4	1	0.6609049	0.8964385
Q8N554	Q9NPI1	0	0.56098384	0.9851239
Q9HC38	P37837	1	0.6240441	0.93845224
Q86SR1	Q0VG99	0	0.40708023	0.96546364
O75190	Q9Y221	1	0.4593298	0.9933837
Q96I36	P38117	1	0.69731426	0.8442683
P15336	P16615	1	0.33387402	0.8896087
P19447	Q99814	0	0.33960146	0.89708924
O75251	Q9NVH1	1	0.7930595	0.65646446
P43119	P19634	1	0.8050214	0.6278478
P10809	Q8N680	0	0.13375966	0.46347204
Q13485	Q9H9B4	0	0.30768588	0.85206115
Q9H0U6	Q8TDZ2	0	0.11356135	0.40266067
O75475	P46013	0	0.69949365	0.84080917
P51608	Q96FW1	1	0.28860208	0.82124364
Q5T4S7	P63279	0	0.107279435	0.38308224
Q96C00	P59991	1	0.4985175	0.99999124
P49411	P23396	1	0.86211574	0.47548875
P78371	Q8NBS9	0	0.6891487	0.85689104
Q13405	Q12857	0	0.13573661	0.46924877
O14880	O75379	1	0.45546862	0.99206775
Q8TDN4	O75638	0	0.5591815	0.98599017
P15941	Q9H2C2	1	0.2619822	0.7733901
Q96IQ9	Q3V5L5	1	0.55300045	0.9887638
Q8TDN4	P78396	1	0.35413092	0.91488886
Q16842	Q01201	0	0.35879633	0.92024606
O43474	Q9Y6Q9	1	0.7279704	0.79211795
O95786	Q03135	0	0.24684905	0.74365836
P37108	Q96HC4	1	0.69633484	0.84581053
O95619	O75792	0	0.29660624	0.8345239
Q8N5M9	O75396	1	0.66925085	0.8854166
P49450	Q96ME7	1	0.7884918	0.66708994
O00303	Q8N3C0	1	0.26628134	0.7815023
Q9H410	Q86WX3	1	0.64699835	0.91356593
P50479	P48728	1	0.36237028	0.9242323
Q99445	P56385	0	0.6827253	0.86644584
Q8WUY1	Q9NR28	0	0.7900651	0.6634489
O15062	O75376	1	0.5339427	0.99539155
P0C5Z0	Q8N6L1	0	0.6146847	0.94738966
P02775	P25025	1	0.35291252	0.913461
Q9NWS9	Q8WUY8	0	0.73052853	0.78742635
Q8IVM8	Q13952	0	0.23302424	0.7148958
Q15596	P40429	0	0.49900267	0.99999595
P62805	Q14202	1	0.49072567	0.999656
Q9NRX2	P41002	0	0.2704355	0.7892006
P61313	Q9GZT9	0	0.23073296	0.709981
Q8N3Z6	Q9UPY3	0	0.68451923	0.8638106
Q9UJX6	Q8N4H5	0	0.16186689	0.542664
O95786	O00178	1	0.46275267	0.9944505
P17010	Q14697	0	0.21893527	0.68401045
O43674	Q93063	0	0.80412364	0.6300352
P26678	Q6DKI1	0	0.59869576	0.96103656
P84157	O43583	0	0.37326723	0.93575525
Q9NWM3	P05388	0	0.3185965	0.8683711
Q15828	P15313	0	0.33573028	0.8920618
Q16637	P01106	0	0.4830923	0.99885654
P46663	Q8WYQ9	0	0.400877	0.96069854
Q9BSJ5	Q16635	0	0.289286	0.82239836
Q9UBX1	Q96EY1	0	0.63713807	0.9247726
P67870	P05814	1	0.5377635	0.99429566
Q96E35	Q99705	1	0.13655898	0.4716425
P43681	Q9NPD7	1	0.4883553	0.99945766
Q8WUU5	Q96QT6	1	0.6723686	0.88115627
Q9UHI6	Q9UIQ6	0	0.2704954	0.7893106
Q5T749	P48146	1	0.14361987	0.49197277
P55011	P54274	0	0.17672229	0.5819661
Q9UI14	Q9NPQ8	1	0.3297575	0.88407
O95994	Q9BUQ8	0	0.6799559	0.8704635
P26373	Q13206	1	0.8755624	0.43581146
Q9UL58	P35269	0	0.77727956	0.6924642
O43653	Q8WWI5	1	0.84714526	0.51796067
P51460	Q9UHW9	0	0.81391025	0.60584146
