Protein A	Protein B	T	S	uncertainty
P25490	Q68CP9	1	0.44891995	0.9895633
Q8WXX5	A7MD48	0	0.2499251	0.74985015
O75223	Q8N8A6	0	0.53855515	0.994054
P15173	Q6NUQ1	0	0.5369924	0.99452627
Q9H300	Q96EL2	1	0.88451236	0.40860096
P55073	Q9HD20	1	0.79526526	0.6512737
Q9UKX7	Q92917	1	0.47306776	0.9970986
Q9NRC8	Q9Y258	0	0.24214123	0.73403543
Q92585	O95600	0	0.34379575	0.9024009
Q92830	O75478	1	0.5048404	0.9999063
Q16740	P15954	1	0.81534183	0.6022381
Q9UPP1	Q9NUH8	0	0.35984698	0.92142856
O15446	Q96NT0	0	0.4833491	0.99889106
Q9GZM5	Q9H7F0	1	0.7153046	0.8145757
Q9NX58	P82930	0	0.7212404	0.8042107
Q49AN0	P49327	1	0.6408321	0.92066526
Q8IWL3	Q6ZNB6	1	0.15657866	0.5282471
Q16795	P35610	1	0.631475	0.9308573
P10606	P42766	0	0.599733	0.9602133
Q9NWS8	P56556	1	0.8117176	0.6113285
Q99814	Q9ULX6	1	0.5423949	0.9928107
P37840	P58012	0	0.16090262	0.5400519
P62805	Q86VK4	0	0.39645004	0.95710963
Q9Y3E0	Q14145	0	0.17674892	0.58203495
O75306	Q9NUH8	0	0.71286315	0.8187571
P62502	P21675	0	0.51719147	0.9988178
Q9UBW7	Q8IZ40	1	0.5200692	0.9983889
P01308	P62263	1	0.6170371	0.94520926
Q14469	Q9HD45	0	0.2825929	0.81093657
A0PK11	Q9Y394	1	0.77848816	0.6897774
O60885	Q92890	1	0.5731146	0.978617
Q15554	O60583	1	0.31797737	0.86747104
Q9Y4X4	Q92766	1	0.56234	0.9844549
Q99459	Q86XP3	1	0.5776744	0.97586673
P02730	Q96BF6	0	0.19704159	0.63286483
Q8IVM8	Q86SK9	1	0.86247766	0.47443977
Q17R98	Q13330	1	0.5841484	0.9716762
Q9UPY3	P55265	1	0.57054967	0.980091
O75683	P78334	0	0.052773565	0.19995406
O15304	Q02930	1	0.40430155	0.9633673
Q9NWS0	Q9NZL9	1	0.4561035	0.9922924
O95793	O75569	1	0.61657226	0.9456436
Q86V42	O15374	0	0.3308824	0.88559693
Q96EL2	P82930	1	0.40369686	0.9629028
Q9UIH9	Q9BRQ0	1	0.5755793	0.9771511
Q8TAK6	O95793	0	0.6171938	0.94506246
Q92905	Q12905	1	0.4785072	0.9981523
P18621	P19532	0	0.08664892	0.31656352
P08195	Q9UIH9	0	0.21001983	0.663646
O95786	P61073	1	0.09966621	0.35893142
Q6UVY6	O15235	0	0.45023406	0.9900934
Q01658	Q9NRF9	1	0.5551291	0.9878431
Q96FI4	O95625	1	0.45803642	0.9929562
Q969V1	Q14493	0	0.44972745	0.98989075
Q8NBW4	Q99990	0	0.18956901	0.61453044
P19404	Q01814	0	0.45802847	0.9929536
P09234	Q6IBW4	1	0.19115597	0.6184615
Q9NRX2	P62424	0	0.78727305	0.6698968
Q9BUQ8	Q5T3I0	1	0.4682724	0.9959734
Q93052	P13716	1	0.46764702	0.99581313
O43638	Q9BT73	1	0.5344097	0.9952639
Q9NYF3	Q8TA86	0	0.52673626	0.9971407
Q92993	P23560	1	0.32653418	0.8796385
Q9Y3D5	P58012	0	0.09827167	0.35445738
Q8N5A5	P23396	0	0.52431524	0.99763507
Q96GQ7	P49411	0	0.5609433	0.98514366
Q8N543	P13667	1	0.48829645	0.9994521
Q9Y4A8	O43638	0	0.2088146	0.66084427
P10242	Q9NPQ8	0	0.5587289	0.9862037
Q9ULX6	Q02930	1	0.25996158	0.7695262
O75586	Q96HJ5	0	0.24053936	0.7307207
P30876	O75575	1	0.31418097	0.86188513
Q04837	Q9NRX2	1	0.49831495	0.99998856
P07737	Q8NCW6	0	0.3692325	0.9315994
Q8IY95	Q03135	0	0.716328	0.81280875
Q8WUU5	Q9UBB5	1	0.54186684	0.99298865
Q9NZC7	P57678	1	0.5138268	0.9992353
Q99990	Q15562	1	0.51847756	0.99863434
P10176	P09622	1	0.8241798	0.5796298
O75475	O00422	1	0.65483224	0.9041079
Q9Y394	P25398	0	0.6138521	0.9481508
P67870	P49711	1	0.33209968	0.8872379
Q9GZM5	P18850	0	0.45609397	0.99228907
P00403	Q16795	1	0.80351454	0.6315157
Q9NR12	Q9C0C9	1	0.58083045	0.97386575
Q5TCM9	O75593	0	0.67248964	0.8809893
P30086	P62847	0	0.5522244	0.98909044
Q9HBX9	Q01814	1	0.76597965	0.7170193
P42166	P23528	1	0.3985629	0.95884204
Q8IY92	Q9UKX7	1	0.5980062	0.96157914
Q4LE39	Q13330	1	0.5840204	0.9717623
P47901	O60503	1	0.7914624	0.6601986
O95947	Q8WVZ9	0	0.4980848	0.9999854
O15514	Q8NBB4	1	0.4181449	0.97319895
Q9P2X7	O75643	0	0.65151525	0.90817255
Q96RE7	P55085	0	0.15900652	0.53489375
P62280	P62847	1	0.84856534	0.5140088
O95600	Q69YH5	1	0.4454171	0.9880828
P62805	O95785	1	0.38381582	0.9460049
Q8N5M9	Q8N511	1	0.7384552	0.77255654
Q99714	O00214	0	0.29429954	0.8307493
P08047	Q9Y3C7	0	0.62561315	0.93688536
Q9NVC3	P30041	0	0.4760899	0.9977132
Q03135	P61081	1	0.5729198	0.9787308
P86480	Q14CW9	0	0.5157566	0.9990069
Q9UI26	P16401	0	0.4123979	0.96930355
Q6PK04	Q9NY93	1	0.42632884	0.97829026
P26358	A8MW92	1	0.5028827	0.99996674
Q9UQ35	Q8IY95	0	0.13518195	0.46763116
Q9NRC8	O60503	0	0.27750623	0.8019861
P08047	P27540	1	0.6314261	0.93090874
Q96RE7	Q96KM6	1	0.4517699	0.9906954
Q9Y3D3	Q04837	1	0.7560223	0.7378104
P42166	Q13162	0	0.3510398	0.9112435
Q96MX3	Q9GZR7	1	0.7839357	0.677522
O43290	Q96MX3	0	0.17755312	0.58411205
P62424	Q8IXH7	0	0.20956887	0.662599
P55000	Q96E35	0	0.55861753	0.98625594
P59910	Q7Z4V5	1	0.4586745	0.99316883
P46663	Q99731	1	0.80746365	0.62186444
O95786	P36969	1	0.29308718	0.82874835
Q9Y657	Q9BYR5	0	0.5775395	0.9759505
Q9UEE9	Q9H2F5	0	0.21441703	0.6737695
O95365	Q86YP4	1	0.46250924	0.99437773
Q9HCE5	P23528	1	0.5637078	0.98376524
Q92905	P09622	0	0.4577704	0.99286664
Q96KC8	Q9HBM0	1	0.40148214	0.961177
Q13127	P62899	1	0.7508243	0.7483487
Q96NC0	Q8WW01	1	0.12200188	0.4284697
O75444	P08195	0	0.40576285	0.9644774
P09001	Q9H0R3	0	0.124868594	0.43710572
P05388	Q86VZ1	0	0.07293897	0.2704755
P78556	O14625	1	0.8079844	0.6205824
O15516	Q9C0J9	1	0.48804867	0.9994287
Q9UBB9	Q96BZ8	1	0.5569022	0.98704857
Q12947	P07199	1	0.5596762	0.985755
Q9NR28	Q9P2R6	1	0.14442551	0.49426714
Q8N511	Q5TGU0	0	0.67174435	0.8820155
O14867	Q6AHZ1	0	0.5203106	0.9983499
Q8TAE8	Q13405	1	0.7559112	0.7380379
Q9NR30	Q99750	0	0.095818974	0.3465508
Q99750	Q8NDX5	0	0.39525715	0.9561158
P17542	Q6IE81	0	0.46494797	0.9950855
P01308	P02778	0	0.80324954	0.6321589
Q9P0J7	O43396	1	0.57206213	0.9792282
Q9UI09	P07199	0	0.19580422	0.6298597
P15336	P63241	1	0.5263994	0.9972123
P30086	P61313	0	0.6852862	0.8626761
P35414	Q9UPQ8	1	0.85715014	0.48977512
Q15369	Q9Y3S2	0	0.53071564	0.9962262
Q14872	Q9H8E8	0	0.4635472	0.9946847
O75569	P59923	1	0.61283755	0.94907075
Q16236	Q14165	0	0.34269595	0.9010217
Q9H0W5	P01106	0	0.28976613	0.8232069
P61073	P82932	0	0.69206303	0.85244715
P10244	Q9UBB5	1	0.5549168	0.98793656
Q96K58	Q14872	0	0.25831503	0.7663535
Q96DV4	P61081	0	0.308186	0.8528296
Q9Y3S2	Q96C00	1	0.4638331	0.99476784
P01106	P04920	0	0.4193997	0.97401434
Q8N6L1	Q9UI14	1	0.90966403	0.32870153
P62805	O14863	0	0.1328795	0.46089014
P16152	Q92845	0	0.41988018	0.97432333
Q7Z6I5	O76003	0	0.53130484	0.99608004
Q9Y3I1	O60220	0	0.58903456	0.9682914
O75419	Q92841	0	0.5412924	0.99317974
P62851	Q9H8H2	0	0.6746391	0.8780047
Q6R327	Q9BWW8	0	0.33044657	0.8850065
Q8N490	P54219	0	0.28547817	0.81592155
Q92993	Q8N5K1	0	0.36862367	0.9309611
P23396	O15235	1	0.59316903	0.96527815
Q14494	Q14562	0	0.47015536	0.9964372
Q04837	P05388	0	0.60692036	0.95427215
Q9BX68	O75964	1	0.87140787	0.44822478
P55085	P61244	0	0.4334682	0.982294
Q8TBP5	Q6IBW4	1	0.31817737	0.86776215
O60315	Q9NZC7	0	0.43074575	0.9808155
Q99543	P05198	1	0.53103846	0.99614644
Q92633	Q8N511	0	0.7620533	0.72531223
Q0D2K3	Q7Z6M1	1	0.3070219	0.8510378
Q15022	Q96JM7	1	0.48149425	0.99863017
P18848	Q9H0R8	0	0.5048902	0.99990433
P37840	Q8NCK7	0	0.64070845	0.92080456
Q99459	Q9NWS0	0	0.31767184	0.86702573
Q99742	Q53HV7	0	0.4605731	0.99378216
Q9C0K0	Q8WXI9	1	0.5658108	0.98267573
Q9UPY3	O43741	1	0.4203912	0.9746497
Q66K89	P62847	1	0.7226046	0.8017888
P54253	P30041	0	0.38655326	0.9485193
O60216	Q93097	1	0.40132043	0.9610493
Q96C86	Q68E01	1	0.4005326	0.96042496
P26373	Q8WXF5	0	0.071789965	0.26654467
Q8N653	Q9Y4E5	1	0.41501316	0.9711089
P46663	Q96BT3	0	0.2897618	0.8231996
P51553	P0C7P4	1	0.80158335	0.63618994
Q15047	Q56NI9	1	0.575964	0.9769179
P49450	Q9UIG0	1	0.6695135	0.88506067
O75569	Q03188	1	0.47336578	0.99716246
Q99731	P14416	1	0.61642605	0.9457799
O14880	Q9H6H4	0	0.35707912	0.9182944
P10176	Q96EL2	1	0.9335915	0.2479937
P78347	P25440	0	0.50058854	0.9999986
Q9Y6H6	Q6R327	1	0.53725874	0.9944472
Q86SF2	Q9UH92	0	0.39601165	0.9567457
Q86TG1	Q9H0R8	0	0.41061133	0.9680387
Q99726	P04844	0	0.82774234	0.57033986
Q96E52	Q7KZN9	1	0.9507611	0.1872578
P49411	Q9BYD6	1	0.89242077	0.38402376
P01106	Q9H0D2	1	0.52757424	0.9969587
Q92905	P26373	1	0.5664789	0.9823222
P55317	Q92858	0	0.47554433	0.9976077
Q9C002	Q9Y3E5	1	0.7632281	0.7228438
O95994	P07737	1	0.6368108	0.92513126
Q9UI26	Q969T4	1	0.3194089	0.8695474
O75379	Q14197	0	0.634152	0.92801297
Q9NX58	Q14697	0	0.23234479	0.71344274
P09234	Q96SF2	0	0.32133058	0.87230897
Q86SG7	P15172	0	0.4118562	0.96892273
P45880	Q8TAE8	0	0.641035	0.9204365
Q9H2C0	Q5T7W0	1	0.46196255	0.99421257
Q6P9B9	Q92610	1	0.16054307	0.539076
O15446	P05388	0	0.59294033	0.9654484
O60885	P05198	1	0.46101424	0.9939204
Q13520	P11836	1	0.29759207	0.8361242
Q16795	P60201	0	0.55251986	0.98896664
Q6IAA8	Q9Y6M5	1	0.20843454	0.65995836
Q9Y2T7	P40429	0	0.73035973	0.78773755
Q02446	Q5MJ10	1	0.5449563	0.9919157
Q2YD98	P19447	1	0.48944902	0.9995547
P32314	P51610	1	0.5155533	0.9990324
Q9BZS1	P16401	1	0.5003479	0.9999995
Q16650	Q8WXX5	0	0.454715	0.9917971
Q401N2	P55011	1	0.8375243	0.5443094
Q9NXR8	O95619	1	0.6036083	0.9570613
Q9NXV6	Q8IYB8	1	0.5308923	0.9961827
Q8WUB8	O14957	0	0.25358406	0.75711673
Q14686	P49715	1	0.2944871	0.8310577
Q9NTG7	P62805	1	0.30662748	0.8504282
Q9BX68	P61604	1	0.4095257	0.9672576
Q9H0U6	O15446	0	0.16705827	0.5565992
Q96C00	Q15916	0	0.46999195	0.99639815
Q9UGI8	Q9UDV6	0	0.4348895	0.9830425
Q99459	Q96RE7	1	0.17072707	0.5663174
Q9Y5P2	Q86TJ2	0	0.6112804	0.9504667
O76096	Q8N3Z6	0	0.30698094	0.8509745
Q06136	Q9BQ95	1	0.75228256	0.745414
Q9HBX9	Q7KZN9	0	0.81158066	0.61166996
Q13127	P62701	1	0.724395	0.79858756
Q9NVR0	P18510	1	0.42146537	0.9753292
Q7KZN9	P37275	0	0.05870089	0.22102037
P18621	Q96ME7	1	0.29570547	0.833055
Q8NAP3	P61313	1	0.7073648	0.82799935
O95600	A1A5C7	0	0.2835136	0.8125346
Q6ZST4	P56385	0	0.55198	0.9891923
Q99750	Q3SXM5	1	0.5374711	0.99438363
P18621	P50553	0	0.10541815	0.37722066
Q9NZB2	Q9NX58	0	0.45923054	0.9933514
Q6EEV4	O95600	0	0.21157162	0.66723627
Q9BXW4	O95600	0	0.5517006	0.9893082
Q96FZ5	Q49AN0	0	0.45106542	0.99042165
Q9Y2Q3	Q9UHB6	1	0.21546169	0.6761518
P50539	P01106	1	0.60413855	0.95662063
O75643	Q9ULM3	1	0.3600037	0.92160416
Q86VZ1	Q9BZQ6	1	0.83115906	0.5613347
P15374	Q86TG1	0	0.4784418	0.99814093
Q969Q0	Q9GZR7	1	0.7455334	0.7588534
Q9NX04	Q96EY1	0	0.54459035	0.9920468
Q9HCK0	Q969R5	1	0.5220537	0.9980545
O95793	Q7L2E3	1	0.4762854	0.99775046
Q9H9B4	P30793	0	0.6129869	0.9489358
O15342	Q6IA69	0	0.40089718	0.9607146
P35244	P08047	0	0.44595236	0.9883154
Q92905	O60216	0	0.4749341	0.9974868
O60885	Q9BSJ5	0	0.44294766	0.9869802
P04844	Q9UPM9	0	0.76235205	0.7246856
P61081	Q9NWS8	0	0.40527147	0.964106
Q5T686	Q0D2K3	1	0.5912464	0.9666964
Q9UBS3	P30040	1	0.5973875	0.9620627
O43612	O43889	0	0.37539744	0.9378968
Q96KM6	O43638	0	0.3913442	0.95277566
P15173	Q9Y6J9	1	0.57976925	0.97454745
Q96BF6	P23396	0	0.52781713	0.99690485
P10242	Q96C00	1	0.5027221	0.9999704
Q9UPM9	P38117	0	0.40478316	0.96373504
Q00796	Q96HC4	0	0.3628353	0.92474335
O95785	Q7Z3K6	1	0.37111434	0.93355393
P49407	Q96KM6	0	0.35402015	0.9147596
P43681	Q9BU23	1	0.748728	0.75253755
O75478	Q12792	0	0.50329334	0.9999566
Q9H300	P16152	1	0.6091367	0.9523567
P01106	Q10471	0	0.31500974	0.8631145
Q9BPU9	Q9Y3A3	1	0.47056046	0.99653333
Q7L5N1	P62424	1	0.5052592	0.9998894
O14880	Q6YN16	1	0.5239107	0.9977131
Q15942	Q9UGP4	1	0.51731133	0.9988013
O15534	P01106	0	0.38269958	0.9449624
O95994	Q12906	1	0.49841663	0.9999899
P35244	Q9H1Y0	0	0.59367436	0.96490043
P46092	P25105	0	0.38865477	0.95040894
Q9UGP8	Q9Y385	1	0.41257328	0.9694263
Q92665	Q9Y3D3	1	0.4476914	0.9890552
O75396	P62633	0	0.20073669	0.6417659
P25791	Q6IBW4	1	0.56751937	0.98176455
O75964	P10620	1	0.9204397	0.29292178
P51798	Q9H832	0	0.3588681	0.92032707
O15218	Q16842	1	0.8298591	0.56477195
Q8IZD4	P10606	0	0.3253703	0.8780179
Q8IYD1	Q9UQ35	1	0.30708644	0.8511374
Q99750	Q16254	0	0.5038127	0.9999418
Q6P1X6	Q9C0J9	0	0.35844696	0.91985095
O15231	Q96MF4	0	0.11978306	0.42174032
P25490	Q4LE39	1	0.6101103	0.9515029
P04920	Q9BQE4	0	0.47059885	0.99654233
Q96S52	Q14914	0	0.67043334	0.8838099
P21731	Q8WUU5	0	0.35152727	0.9118234
Q8WUP2	Q6P158	0	0.56048924	0.9853642
Q9BYP8	O43741	1	0.5780132	0.9756558
P49715	P63279	0	0.3952443	0.956105
Q8NHZ7	Q86YP4	1	0.50516474	0.9998933
P11684	Q5VZL5	0	0.37034968	0.9327632
Q9UIF9	P40227	0	0.5190251	0.9985522
P62263	Q96JP5	0	0.18416283	0.6009875
Q99742	Q9Y618	1	0.36069056	0.9223715
P25791	P62750	0	0.44382572	0.9873778
Q9Y3D5	P49643	1	0.4015549	0.9612342
Q96HE9	Q6ZN17	1	0.3981403	0.9584984
P01106	P47914	1	0.5010291	0.99999577
O14530	P49368	1	0.5560884	0.9874164
Q9NWS0	Q8WYQ9	0	0.36453342	0.9265952
Q86UK7	Q92522	0	0.59289783	0.96547997
P15172	Q92785	1	0.49052194	0.9996407
O60870	Q9Y5L4	0	0.15149848	0.51418674
Q16514	P25490	0	0.31960458	0.86982995
Q5VUA4	Q04864	0	0.19686362	0.6324333
O15265	Q75WM6	0	0.4597442	0.9935178
Q53GQ0	Q9GZM5	0	0.51382124	0.99923587
P62888	P78371	0	0.6160029	0.9461733
Q8TDT2	Q99726	1	0.66620564	0.88950276
P61081	P63241	1	0.42795023	0.9792353
Q03135	Q9UKJ3	0	0.19885978	0.63725823
Q9NR12	Q9BTX3	0	0.3616886	0.92347986
Q9UI09	A6NH11	0	0.46698415	0.9956398
Q9ULD4	Q6IE81	1	0.52349484	0.99779195
Q8IWL3	Q9BS26	1	0.63073987	0.93162835
P62847	Q9UK53	0	0.31078148	0.8567854
Q71U36	P61247	1	0.34193778	0.90006536
O95199	P41091	0	0.6032491	0.95735854
P62805	Q5BKZ1	1	0.6740169	0.87887245
Q15596	P00403	0	0.21702239	0.67969465
Q8N720	O60756	0	0.18935966	0.61401033
P04844	P40429	0	0.4130226	0.9697397
Q9BU76	Q86XP3	1	0.7194528	0.8073619
Q8N8G2	Q9BYC9	0	0.43706864	0.9841586
A0AVK6	Q9NU63	0	0.5640949	0.98356736
Q86VZ1	Q9C0E2	1	0.70138794	0.8377716
P16401	Q92576	1	0.48975748	0.9995804
Q13520	P27449	1	0.8553319	0.49495697
Q03060	P02775	0	0.34756133	0.9070498
P41002	P61313	1	0.6566344	0.9018627
P01100	Q1KMD3	0	0.54427594	0.9921586
Q96JL9	Q9P215	1	0.49450758	0.9998794
Q8NC60	O95793	0	0.1699781	0.5643422
Q58F21	Q16650	1	0.4742173	0.99734104
Q96S52	P17568	0	0.658135	0.8999733
Q9UHI6	O95786	0	0.5289234	0.99665374
Q12906	Q969V3	1	0.21075669	0.66535324
P18847	P01100	1	0.54657114	0.99132454
Q12905	Q9NVP1	1	0.43495643	0.98307735
Q8N414	Q8N490	0	0.48351243	0.9989127
Q96QD8	P04844	0	0.83802706	0.5429508
Q6ZN55	Q9NXV6	1	0.55841684	0.9863499
Q9UPY3	Q92830	0	0.48566344	0.99917793
Q16881	Q15596	1	0.19019099	0.6160735
Q9H410	Q96JM3	1	0.35833016	0.9197187
Q99832	Q86SR1	1	0.4148465	0.9709955
O94761	P26373	1	0.6371848	0.9247213
Q8N490	Q15633	1	0.2770254	0.80112934
Q14562	Q96NB3	1	0.5764071	0.97664785
Q9H8E8	P49368	0	0.5489205	0.99042714
P51946	P30876	1	0.64233035	0.91896826
Q5T3I0	O95793	1	0.45456496	0.9917427
Q86VZ1	P63279	0	0.70700186	0.8286009
Q9NWT8	P38117	1	0.59137744	0.96660066
P15822	P0C7T5	1	0.32314983	0.8748961
Q9UBB9	Q5T9L3	0	0.20964748	0.66278166
O43914	Q8IV16	1	0.6159557	0.9462171
P10809	Q96DV4	1	0.7528651	0.744237
Q712K3	P01106	0	0.3197627	0.87005806
Q8WUP2	Q11203	0	0.41054505	0.96799123
O75165	O60832	0	0.38089365	0.9432547
Q8N0Y2	Q6ICL7	0	0.2858163	0.8165014
Q8TAE8	Q9P0M9	1	0.83941656	0.5391856
Q9UPP1	P51610	1	0.40875176	0.9666951
Q13569	Q15477	0	0.38964015	0.9512828
Q9H6H4	Q96DX8	1	0.45791194	0.9929143
P50990	Q9NXV6	0	0.30308002	0.8448901
Q8NCC5	P54707	1	0.73159075	0.7854629
P01106	Q14241	1	0.57143843	0.9795862
Q9BX68	Q14197	1	0.8067377	0.62364787
Q6PD74	Q13838	0	0.47509435	0.9975189
Q9H2K0	O95182	1	0.6186626	0.94367677
Q5EE01	Q8N6T7	0	0.46564347	0.99527854
P10809	Q96EY8	1	0.7080682	0.8268305
Q6PJQ5	P24863	1	0.61507803	0.94702816
Q96C86	O75643	1	0.5298772	0.99642944
Q9UI26	Q01658	1	0.46277332	0.9944567
Q9UDV7	P13010	0	0.57810456	0.9755987
Q9Y2T7	Q9H0U6	1	0.67464507	0.8779964
O15198	Q9H0R3	0	0.54338646	0.99247044
P01583	Q92905	0	0.4950397	0.9999016
Q86U44	P68036	0	0.38146454	0.9437974
P01106	O95994	0	0.31944743	0.8696031
Q9BYC9	P82932	0	0.7259115	0.795856
Q3KQV3	O95436	0	0.21061283	0.6650203
Q9NQ50	Q9Y3I1	0	0.164408	0.549512
Q8IV13	Q71U36	1	0.55090886	0.98963314
Q9P0J7	O95793	0	0.5989368	0.96084607
O15446	Q9H582	1	0.4056448	0.96438843
Q86SX6	P02778	0	0.3746678	0.9371674
P82930	P54277	0	0.51496625	0.999104
Q14145	Q9NX09	1	0.5087887	0.999691
P17028	P10073	1	0.49850467	0.9999911
P10070	P63279	1	0.4681517	0.9959427
P49450	Q9BXP5	1	0.59118766	0.96673924
Q9NX58	Q9NXV6	0	0.5627752	0.9842371
Q8IWL3	O95571	0	0.48828974	0.9994515
Q15022	P78347	1	0.5133285	0.9992894
O95619	Q9HAF1	1	0.47911403	0.9982551
P38117	O94880	0	0.32894424	0.8829597
O75569	Q9BWE0	1	0.49432826	0.9998713
P22362	Q96MX0	0	0.76945096	0.7095847
P50990	P09234	0	0.24389842	0.73764795
Q9H2F3	Q3V5L5	1	0.6161418	0.9460443
Q9HCE5	Q92841	1	0.6466033	0.9140299
P35270	Q96EC8	0	0.43012193	0.9804683
Q70JA7	Q9NWS8	1	0.6092388	0.9522675
O60216	Q9C0C9	1	0.5528297	0.9888361
Q9Y3S2	P18848	0	0.52141815	0.9981651
Q6YN16	Q01664	0	0.135367	0.4681711
A8MV65	Q9UPP1	0	0.5266132	0.99716693
P62805	Q9UHK0	0	0.59992594	0.9600592
Q92905	Q8N4N3	1	0.28339243	0.81232464
O43676	Q99941	0	0.14583497	0.4982685
Q9HCE5	Q86WB7	0	0.19700481	0.63277566
Q14197	Q96EG3	0	0.1052454	0.37667522
P35414	Q16795	1	0.71961343	0.80707973
O15218	Q8WUY1	1	0.80409575	0.6301031
Q9NVH1	Q6ZRI6	0	0.28048426	0.80725133
O60832	Q9UPM9	0	0.25954702	0.7687295
Q8N720	Q8NFT6	1	0.36945543	0.93183243
P17861	Q9NZ81	0	0.27585799	0.79904145
Q92576	O15354	0	0.07788488	0.2872753
Q92610	Q96FI4	0	0.48814854	0.9994381
Q14197	O75947	1	0.47735745	0.99794924
O94766	P62899	0	0.5388392	0.99396604
Q86TJ2	Q02363	0	0.34553674	0.90456444
Q9BS26	Q9UDV6	1	0.30586523	0.84924674
Q16236	P26373	0	0.45498207	0.9918936
Q8TEA8	Q3KQV3	0	0.42084846	0.97494006
Q9Y3E0	Q9BX95	1	0.8278709	0.5700027
Q01814	P0CG08	1	0.5398628	0.9936438
Q96JL9	Q9P2K2	0	0.38873	0.95047593
P61244	Q96EG3	0	0.24525216	0.7404142
Q8N6G5	Q6IA69	1	0.5842403	0.9716143
O94761	Q969M3	0	0.34440076	0.9031555
Q16650	Q92560	1	0.5172561	0.9988089
P40429	P62424	1	0.85441804	0.4975514
P35408	P49450	0	0.2569144	0.7636376
Q17RP2	Q13330	1	0.6021226	0.9582839
Q9UI09	Q86Y39	1	0.61243623	0.9494324
O60885	Q2TAL8	1	0.5547028	0.98803043
O95183	Q9NVH6	0	0.5668929	0.9821013
Q7KZN9	O75947	1	0.4030972	0.9624394
Q8IY21	P39019	0	0.6323888	0.92989284
P51610	Q9NV56	0	0.45283398	0.9911014
P01034	P09668	1	0.6446942	0.91625434
Q8IY34	P05026	1	0.6943448	0.84892035
O43257	Q9BT73	1	0.6514171	0.90829146
P04080	P31153	1	0.5677489	0.98164034
Q9NWS0	O15514	1	0.40471223	0.963681
P60002	O15514	1	0.44030407	0.9857456
P82930	Q6IQ21	1	0.423365	0.9765083
Q8N6T7	Q8WXX5	1	0.5574956	0.986777
Q96Q45	O75626	0	0.18969685	0.61484784
Q15562	O75683	0	0.35652298	0.9176574
Q9NRL2	P21675	0	0.5660725	0.9825377
P62424	Q9HB58	0	0.18256815	0.5969481
Q9BYC8	P21583	0	0.23320848	0.7152891
Q7L5N1	Q8IYL3	1	0.30691627	0.8508747
Q9Y618	Q6N075	0	0.102713674	0.36865428
Q75WM6	Q96JP5	1	0.66884285	0.8859684
P30550	P54707	1	0.7786095	0.68950695
Q03135	O60503	1	0.66150904	0.8956593
Q96IT1	P07360	0	0.3341447	0.8899681
P15941	Q08722	1	0.5084893	0.99971175
Q96C55	Q9H8H2	1	0.6418672	0.91949475
Q8TAZ6	Q9BSG0	1	0.3688339	0.9311818
Q8NCK7	O75396	1	0.72913796	0.7899832
P01308	P62280	1	0.44593537	0.9883081
P55769	Q9UHK0	1	0.29896814	0.83834475
Q99941	P57060	1	0.49354166	0.99983317
P50990	Q92633	0	0.097277485	0.3512583
P62805	O15514	1	0.3670368	0.9292831
Q8TF50	Q9C086	1	0.6349477	0.92715645
P78423	Q13127	0	0.32497525	0.87746537
O15119	P22466	0	0.31941298	0.8695533
P62899	Q9BPU9	0	0.21715255	0.6799893
Q8IWL3	Q9NUL7	1	0.770417	0.7074986
P02724	Q8IXX5	1	0.52941096	0.99654
P43681	Q9UHJ9	0	0.6560242	0.9026258
P50991	Q96E35	0	0.33447218	0.89040214
Q9HAW0	O14925	1	0.45903558	0.9932877
Q13520	Q8IXM6	1	0.8270135	0.5722487
O14842	P30519	1	0.76703596	0.71476716
Q16718	O43653	0	0.23325056	0.71537894
Q9H0W5	Q12906	1	0.5514473	0.9894127
Q86WC4	P49643	0	0.675519	0.87677234
O15446	P06746	0	0.6090318	0.95244825
P49327	Q5T653	0	0.6936715	0.84996533
Q02338	P16615	0	0.7343681	0.7802864
Q9Y3S2	Q96L73	1	0.62075764	0.94167036
P61081	Q13838	1	0.5292899	0.9965684
Q9H8H2	Q96JJ7	0	0.3661422	0.9283284
Q15697	P57086	1	0.6685857	0.8863154
Q8N490	Q9Y2Y0	1	0.34797645	0.90755534
Q9NWS0	P62266	1	0.5894445	0.9679987
O15431	Q11206	1	0.57514167	0.9774149
O94761	Q7Z2T5	1	0.5601405	0.98553246
Q16568	O75683	0	0.33576378	0.8921058
Q9NXB0	Q92905	0	0.511367	0.99948317
P09622	Q9Y5L4	1	0.35257545	0.91306406
Q66K41	Q8TAA9	1	0.35365984	0.9143382
Q7L5N1	Q5T3I0	0	0.19901194	0.63762474
Q9UIH9	Q8NAF0	0	0.53195673	0.99591506
Q7RTP6	A2A3N6	0	0.5583549	0.9863788
Q9UKX7	Q69YH5	1	0.27641323	0.80003583
Q9Y6H6	Q9UJU5	0	0.2966872	0.8346556
Q9H3Q3	Q5SRI9	1	0.63551474	0.926543
Q96EB6	Q8IXM6	0	0.31518263	0.8633702
Q9Y483	Q8TED1	0	0.43106812	0.98099357
Q9NQX0	Q14241	1	0.5869386	0.9697667
P01106	Q12906	1	0.51133466	0.9994861
Q92905	Q04837	1	0.56658244	0.98226714
P22234	Q9H0W5	0	0.32800528	0.88167125
Q8N680	Q9HC97	0	0.11064162	0.39360023
O95793	P56192	1	0.49828896	0.99998826
