Protein A	Protein B	T	S	uncertainty
P17676	P08047	1	0.51899254	0.99855715
Q9Y6B2	Q70JA7	0	0.37268093	0.93515944
P34981	Q9Y385	1	0.79284185	0.6569746
Q9UBS4	Q8IXB1	1	0.7215228	0.8037106
Q99714	O60832	1	0.5764588	0.9766162
Q9Y2C3	Q9Y6M5	1	0.70374537	0.8339513
Q92841	P49916	0	0.7028145	0.8354651
O15372	O75947	0	0.53655225	0.9946557
P49450	Q8NCK7	0	0.12290342	0.4311927
P63241	Q96RY5	0	0.5127164	0.9993532
Q12857	P18583	1	0.6244203	0.93807834
Q9Y2T7	P78371	0	0.43056887	0.9807173
Q9NZC7	Q9H0U6	0	0.44897395	0.9895854
Q6NUQ1	Q9BU76	1	0.3850601	0.9471553
P49768	Q14165	1	0.8530555	0.5014073
O95600	Q9GZR7	1	0.7909814	0.66131926
P15954	P14854	1	0.36950624	0.93188554
Q15047	O14901	0	0.6336268	0.9285755
Q7RTS1	Q99832	0	0.25550333	0.76088554
Q9NZB2	A8MV65	0	0.7121531	0.8199643
Q53GT1	Q7Z7H8	1	0.26503196	0.77916014
Q86XE5	Q12905	0	0.25572956	0.7613278
Q49AN0	P10809	1	0.7790891	0.6884371
P04554	Q96JP5	1	0.62087154	0.94156027
Q96E52	Q96B77	1	0.93525594	0.24220905
P59910	Q8N720	0	0.29993898	0.83990234
Q8N680	Q5T3I0	1	0.6807608	0.86930215
Q9NT62	O94817	1	0.28803992	0.8202917
Q8WZA1	O94761	0	0.2659426	0.7808686
Q9UBS4	Q14919	1	0.2685764	0.7857725
Q6IBW4	Q9Y467	1	0.6763039	0.8756677
O43741	P67870	1	0.25488886	0.7596821
Q9H1C4	P07858	1	0.69161534	0.8531342
Q2M2Z5	O75376	0	0.42301482	0.97629315
Q92633	Q3ZAQ7	1	0.6495433	0.9105472
P09466	O15372	1	0.7439826	0.76188993
P43681	Q8WUY8	1	0.5124005	0.9993849
Q9NR12	Q00796	1	0.46762016	0.9958062
Q96DT0	Q6DKI1	0	0.30883777	0.853828
Q86VK4	Q96DV4	0	0.5196508	0.9984554
Q9H116	Q99678	0	0.17582357	0.57963854
Q96LY2	Q9Y5K5	1	0.30585283	0.8492275
P48643	P35268	0	0.5120283	0.9994213
P58418	Q9BYC8	0	0.12207413	0.42868814
Q99856	O75170	0	0.28149405	0.80902064
Q9Y258	Q9NRJ3	1	0.8686287	0.4564516
Q9P0S3	Q6IAN0	0	0.84134215	0.53394216
Q11206	Q9P0J7	0	0.31985012	0.8701841
Q86YP4	Q969Q0	0	0.68326944	0.8656492
Q8IXM6	P63208	0	0.39791027	0.9583108
Q9UBS4	Q14554	1	0.6885477	0.8577991
Q8TDU9	O43156	1	0.7039978	0.8335396
Q3B726	P0DPB6	1	0.53064424	0.9962437
Q00403	Q9NRC8	0	0.68408674	0.8644483
Q04941	A0AVI4	0	0.5910481	0.966841
P57086	Q8N8A6	0	0.46212557	0.99426216
Q9NX24	Q9NRX2	1	0.827441	0.5711296
Q14872	O75643	1	0.68602294	0.86158186
P02786	Q14697	1	0.7692035	0.71011794
Q9Y3D5	Q8WUD4	1	0.20963338	0.66274893
Q9H9D4	P07199	1	0.793472	0.6554968
P15923	O95619	0	0.6441765	0.9168526
Q8TBP5	Q9NVH1	1	0.66038936	0.897101
Q04837	P56385	1	0.8700716	0.45218807
Q9UBB9	O75683	0	0.81228715	0.6099069
P80188	Q9UIQ6	1	0.6198696	0.94252515
O43676	O95167	1	0.92918247	0.26320964
O14867	Q3ZAQ7	0	0.18132272	0.5937792
O95994	P61313	1	0.4841598	0.9989963
Q92905	P55789	1	0.7007028	0.83887357
Q9NWS0	P50991	1	0.64581776	0.9149487
Q96ME7	Q13127	0	0.85797983	0.48740175
Q71U36	Q9NP92	0	0.7015999	0.83742994
Q9NY97	Q96EU7	1	0.77885354	0.6889628
Q9UPY3	P23396	1	0.47518167	0.9975361
P08173	Q9BSR8	1	0.6043247	0.9564654
Q9NUL7	Q12905	1	0.15565747	0.5257129
Q92794	Q9BUQ8	0	0.8191875	0.5924773
Q9BQ90	Q9NZC7	0	0.53094614	0.9961693
Q9NR12	Q9NP71	0	0.62378985	0.9387043
Q16762	Q9H299	1	0.61195225	0.9498668
Q92993	P35520	1	0.252204	0.7543886
P78423	Q9NQX1	0	0.40811065	0.96622545
Q9NQE9	Q9NPA3	1	0.38713378	0.9490449
Q96EL2	Q9UL12	1	0.8810502	0.4192029
Q12905	Q15828	0	0.5900479	0.9675655
Q13952	Q16514	1	0.63029605	0.9320918
P30519	Q9H2U1	1	0.21715008	0.6799837
O60220	O15372	0	0.74494684	0.76000416
P27449	P62805	0	0.16814193	0.55948085
O95793	Q9H2P0	1	0.65411043	0.9049999
P61513	O75683	1	0.9423957	0.21714422
Q9UIQ6	Q04864	1	0.3825702	0.94484097
Q9BQS6	Q96DT0	0	0.62935734	0.9330667
P30519	Q8NHY6	1	0.29606384	0.83364016
P67870	O15055	1	0.64883083	0.9113975
Q9H9B4	Q9NR28	1	0.9014143	0.3554663
P52435	O14958	0	0.6552468	0.9035937
O95391	O75381	0	0.14468268	0.49499843
Q8IX18	Q96BK5	1	0.8065079	0.62421167
O75964	Q6IQ21	0	0.37737593	0.9398533
Q9UGI8	Q5T4S7	1	0.5551181	0.987848
Q13126	Q9HBE1	0	0.36793783	0.93023837
Q99832	P34969	0	0.46318513	0.99457866
O75915	P35414	0	0.69422495	0.84910667
P61081	Q96JS3	0	0.45631012	0.9923647
Q3B8N2	Q9Y6M5	1	0.5746562	0.97770584
Q86UK7	P41597	0	0.21770929	0.68124783
P16401	P21246	0	0.54617864	0.99147016
O75475	Q92993	1	0.6439978	0.9170585
O14880	P00403	1	0.8737515	0.4412392
P57071	O95865	0	0.6103799	0.95126516
Q99909	Q00796	0	0.29214802	0.8271903
O95786	P62899	0	0.50611657	0.99985033
Q16342	P30876	0	0.6062311	0.9548598
P49450	Q9UGU0	1	0.34337616	0.9018759
Q9H9B4	Q13951	0	0.20766558	0.65816236
Q9UJQ4	P10809	0	0.49701786	0.9999644
Q9P2R6	Q9UBL3	1	0.64580417	0.91496456
Q86TG1	Q8N2G8	0	0.8263881	0.5738832
Q8IVS8	Q9NY35	0	0.24477638	0.73944366
Q8IY92	Q9UDV7	1	0.62553525	0.9369636
Q8N6T7	Q9H1Y0	0	0.5017241	0.99998814
Q06136	O43676	1	0.8114403	0.6120198
P30086	Q14914	1	0.70809245	0.82679015
Q8N335	Q96GQ7	0	0.54376316	0.99233913
Q15554	Q14697	1	0.28195685	0.80982876
Q9UIH9	P26358	0	0.6916272	0.85311604
Q7L2E3	Q66PJ3	0	0.6922245	0.85219896
Q8N680	P46013	0	0.5577411	0.9866639
Q7KZN9	Q99732	0	0.31225175	0.85900235
Q8N6T7	O14628	1	0.5236442	0.9977638
O95994	Q9Y3S2	0	0.27981135	0.8060678
O15218	P04844	1	0.7582991	0.7331263
P10809	Q8IXK0	0	0.27263772	0.7932256
P54709	P18621	1	0.09608924	0.3474244
P46092	Q04837	0	0.531442	0.9960456
P16152	O15055	0	0.32367235	0.87563425
Q01664	Q93100	0	0.45184338	0.9907238
Q9P0M6	Q9NVP1	1	0.85919046	0.48392883
Q92905	Q13323	0	0.49718997	0.99996835
O75964	Q9NWS9	0	0.30406097	0.8464316
Q96QU8	P07737	1	0.6603531	0.8971475
P01106	Q08211	1	0.61610705	0.94607663
Q9H9B4	Q9Y5J7	1	0.7648202	0.719481
O95786	Q14679	1	0.6199688	0.94242996
Q8IWS0	O43741	0	0.24034278	0.7303125
Q9UBB5	Q12830	1	0.595228	0.9637265
P35244	Q03135	1	0.2835065	0.8125223
Q9H1Y0	P78563	0	0.6001567	0.9598745
Q68E01	Q969M3	0	0.18107294	0.5931421
P30519	P62888	0	0.43988386	0.98554426
P63279	Q96IK5	1	0.43407908	0.9826178
Q70SY1	Q6P179	0	0.51627713	0.9989402
Q04446	O43674	0	0.38859075	0.9503519
Q9NUH8	Q15042	0	0.35449886	0.91531765
Q3ZAQ7	Q9BX68	0	0.6022296	0.95819646
P30041	Q08257	1	0.71854687	0.80894905
Q13952	Q04837	1	0.2800869	0.80655295
Q00796	P48507	1	0.8186583	0.59382755
P08151	P17861	1	0.397742	0.95817316
Q13520	Q96CP7	1	0.6659199	0.8898823
Q9NR77	P03905	0	0.47460446	0.9974202
Q99832	P49411	0	0.77444375	0.69872254
O94762	Q9UQR1	0	0.71118426	0.82160485
O95786	P23381	1	0.50521755	0.9998911
Q9H0R8	Q9H944	0	0.43790764	0.98457813
Q9GZU3	P35268	0	0.19418675	0.625913
Q13428	Q86U44	0	0.71055424	0.82266766
P19447	O60884	1	0.26377898	0.77679855
Q9UIH9	P25440	0	0.69114846	0.85384905
P14854	P31939	0	0.5899936	0.96760464
O94761	Q9UPP1	0	0.72980744	0.78875417
Q92993	Q16763	0	0.40319374	0.9625142
Q8N4Q1	O96000	1	0.72075516	0.8050686
Q8TDV0	Q8IXM6	1	0.6236535	0.93883926
Q13867	Q86WX3	1	0.26345888	0.7761932
Q8IY34	P54709	1	0.82346326	0.58148605
Q14973	P02786	1	0.7847783	0.6756053
Q8IY21	Q8WVZ9	1	0.55350345	0.98854953
A0JLT2	Q03989	0	0.6976736	0.8437006
Q9P0K8	Q9ULU4	1	0.4959715	0.9999351
Q8NFB2	O75915	1	0.91310966	0.31736162
Q56P03	Q8IYR2	1	0.30759126	0.8519155
Q7Z7K2	Q96SK2	0	0.18421529	0.60112005
P39019	P63220	1	0.39584073	0.95660335
Q92793	Q6GPH4	1	0.38662958	0.9485886
Q17RP2	P78347	1	0.6992241	0.84123904
P23396	A6NFI3	1	0.7943503	0.65343153
Q92499	Q6P158	0	0.7378109	0.77378386
Q7Z4V5	Q9H2P0	1	0.7275054	0.7929652
Q9H3N1	Q9BTE3	0	0.28420067	0.8137226
Q01658	Q12962	1	0.4765856	0.997807
P25105	O15321	1	0.8003684	0.6391152
Q52LG2	Q13227	1	0.8543972	0.49761057
P01100	Q99856	1	0.77377003	0.7001999
Q8N511	O14880	0	0.6401677	0.92141205
P55786	Q9BU76	0	0.2157183	0.6767357
Q14197	Q7L2E3	1	0.69107187	0.8539662
Q15554	Q9BWE0	1	0.5319324	0.99592125
Q9Y3E0	Q96QD8	1	0.7517727	0.746442
P15374	Q9UHB6	1	0.45194173	0.99076164
P0C5Z0	Q8N8A6	1	0.69376266	0.84982413
Q8NI32	P50553	0	0.30791977	0.8524208
Q9NZV5	Q5T7W0	0	0.35697222	0.91817224
P46782	Q8TB52	0	0.5127107	0.99935377
P54368	Q9BYV9	0	0.37097725	0.9334125
Q5VZL5	Q8N5M9	0	0.110280685	0.39247543
Q8WUW1	P37840	1	0.47493297	0.9974866
Q96HE9	P62750	1	0.3321287	0.8872769
Q96C86	Q96JM3	1	0.32963252	0.8838997
Q9ULU4	Q86YP4	1	0.62524694	0.9372528
Q6N075	Q9H6L2	0	0.86920494	0.45475087
Q96FZ5	Q5JXX7	1	0.73461473	0.7798237
Q99788	P42568	0	0.38849217	0.95026404
P62805	Q03060	1	0.6672352	0.88812953
P07199	Q92522	0	0.83511114	0.5508021
Q6UVY6	Q8TCT7	1	0.86252654	0.47429803
P54219	Q9BXW4	0	0.31811783	0.8676755
P01034	P54253	1	0.41390353	0.9703496
Q9NWS8	P38117	1	0.58660865	0.9699958
P26373	P57071	1	0.8610347	0.47861582
P16152	Q9BTX3	1	0.4564495	0.9924134
Q9UHR6	Q9UI09	0	0.51379615	0.99923867
Q99081	Q96IQ9	0	0.7764891	0.6942152
Q9NZB2	P36969	0	0.14213856	0.48774076
Q15022	Q8IXM2	1	0.60393703	0.95678836
O95926	P02775	0	0.32781836	0.8814139
Q96Q45	O95243	0	0.19220969	0.6210605
P62633	Q01201	0	0.3244937	0.87679017
Q8WXX5	Q99081	0	0.4501499	0.99005985
O95994	P41091	1	0.7765933	0.6939845
P49789	P10809	1	0.70162773	0.83738506
Q6PEX3	P37837	0	0.44411758	0.98750865
Q8N680	Q9Y483	1	0.7186542	0.80876136
P25440	P26373	0	0.7152692	0.81463665
O60885	Q9UKX7	1	0.5117083	0.99945164
Q15648	Q96HR3	1	0.46894425	0.99614215
P18621	P39019	1	0.88821125	0.3971681
Q71U36	Q9Y618	0	0.2953801	0.83252275
Q8N720	Q92785	1	0.65326303	0.9060418
P25090	O95619	0	0.73845917	0.7725489
Q92748	P19544	1	0.4102213	0.9677591
Q02930	Q9UHV8	1	0.47846985	0.9981458
Q5MJ10	P28698	0	0.23868443	0.7268567
O43934	Q9H0R8	0	0.37505624	0.9375562
Q9H0W5	P13667	1	0.45102552	0.99040604
Q08380	P09382	1	0.652212	0.907326
P51608	Q9BUE0	0	0.384284	0.94643915
P62701	Q15428	0	0.45260352	0.9910143
P31153	P35610	0	0.36059424	0.9222641
O15446	Q86VI1	0	0.5347991	0.9951561
Q71U36	O14734	1	0.6808232	0.86921185
A6NCF5	P50991	1	0.3389655	0.8962715
Q8N5A5	O43290	1	0.8459147	0.521372
Q9NVP1	P42166	0	0.48716947	0.9993414
O75190	Q9UNL2	0	0.4282798	0.9794249
P08047	P15172	1	0.46521303	0.9951594
Q99633	Q9NRC8	0	0.56041306	0.98540103
Q9H2F3	Q9NW15	1	0.49836257	0.99998933
Q9H1X3	Q9UQ35	1	0.35698748	0.91818964
Q2KHR3	Q8WY22	0	0.17220302	0.57019657
O95994	P40227	1	0.77540284	0.6966131
O95711	Q9UBX1	1	0.6849694	0.86314523
Q16514	P49450	0	0.5200619	0.9983901
Q13304	Q9NV70	1	0.6344447	0.9276985
Q9HAP2	O15446	0	0.48891193	0.9995082
Q9NX36	P82930	1	0.43503416	0.98311776
Q15697	Q6ICL7	0	0.14392906	0.49285397
Q8N680	P67870	0	0.770662	0.7069683
P01106	P61244	1	0.6640283	0.89237887
Q14697	P17987	1	0.5489506	0.99041533
P61619	Q13029	0	0.16206664	0.5432042
P15941	Q8NHS1	1	0.4369195	0.9840834
O60832	Q96EB6	0	0.47331932	0.9971526
Q16650	O75638	0	0.40600878	0.9646626
P49356	P53609	1	0.73050964	0.7874612
P36969	Q6UVY6	0	0.5706685	0.98002386
P62805	Q9UIS9	1	0.75930494	0.7310438
Q92905	Q9BY14	0	0.7709897	0.7062583
Q04656	P62750	0	0.49514207	0.9999055
Q9ULM3	P51610	1	0.8059551	0.6255659
P22234	P31939	1	0.80198675	0.635216
Q9ULX9	P18847	1	0.8018547	0.6355349
Q92748	O94955	0	0.59196615	0.9661689
O75626	P0C7T5	1	0.6354933	0.9265663
O95670	P36954	1	0.65815663	0.8999459
P54278	Q86UK7	0	0.45369017	0.9914216
Q401N2	Q9GZR7	0	0.104442574	0.37413728
Q9Y3I1	Q05639	0	0.28690508	0.81836224
P01106	Q9Y3E2	0	0.27489835	0.79731697
O15235	Q14197	1	0.9622467	0.14531189
P40429	Q16637	0	0.55767745	0.98669326
Q16740	Q9NVH6	1	0.8458797	0.521469
Q92499	P21917	0	0.35165265	0.9119723
Q92793	Q92841	1	0.6253493	0.93715024
Q9H2K0	Q96EL3	1	0.1748131	0.57701397
P08047	P14635	1	0.5507864	0.989683
Q9NWS0	P18621	1	0.36132407	0.923076
Q9Y5P3	Q9NRM0	1	0.13466981	0.4661354
Q92785	P85037	1	0.7056958	0.83075696
Q6SPF0	Q9NZI7	0	0.5806985	0.97395104
P61081	Q15369	1	0.5744689	0.97781754
O00175	Q15788	0	0.42018384	0.9745175
Q02446	Q14119	1	0.79279333	0.6570883
Q9UL40	P42166	0	0.69037384	0.8550312
Q5SXM8	Q9UIH9	0	0.5636344	0.9838027
O75683	O43889	0	0.19762516	0.6342778
P04080	P07858	1	0.7967129	0.64784586
Q9UKJ3	Q96BI3	1	0.13507393	0.46731588
O96024	Q96JJ7	1	0.6680891	0.8869842
Q9UQ35	P62424	1	0.8825851	0.41451454
Q9UJW3	P01100	1	0.3940798	0.95512366
P62424	Q04864	0	0.3399866	0.8975829
P39019	Q9H116	1	0.8905523	0.38987565
P49450	O95562	0	0.122966655	0.43138343
P13716	Q8TCT7	0	0.49172083	0.9997259
P62263	P62847	1	0.9111682	0.32376277
Q96KC8	Q9NR30	1	0.46740898	0.99575126
P10242	O95793	0	0.70553946	0.8310141
Q96FW1	P23381	0	0.626938	0.935547
Q4LE39	P50990	0	0.23456426	0.7181755
O94761	Q04837	1	0.40928265	0.9670814
P67870	Q96IZ7	1	0.7444686	0.7609404
P01308	P04080	1	0.5686434	0.98115236
Q96HR3	P62899	0	0.21119969	0.6663775
Q9P2R6	A8MW92	1	0.56006044	0.98557097
P41595	P34981	1	0.8188247	0.5934032
P62899	Q9Y6M7	0	0.114112265	0.40436262
Q9BUQ8	P49711	0	0.91843843	0.2996371
Q99081	Q6QHK4	1	0.5266467	0.99715984
Q99853	Q8IX01	1	0.61064905	0.95102715
Q9Y3S2	P0C7T5	0	0.44284892	0.986935
Q13520	Q9H2C2	1	0.77549684	0.69640595
Q14697	P50406	0	0.76573545	0.7175387
P62805	Q96LL9	0	0.37618676	0.9386812
P62805	Q6IBW4	1	0.8435653	0.5278516
O60870	P61244	0	0.71948785	0.8073003
Q13838	Q99497	1	0.49732468	0.99997133
P30411	O00574	1	0.8117893	0.6111498
Q9NRF9	Q96HR3	0	0.39020625	0.9517814
Q9NYU2	Q9H7N4	0	0.23469128	0.7184451
Q9UI95	Q03989	0	0.40974846	0.9674187
P49715	O15218	0	0.38218063	0.9444744
P62805	Q9UJX6	1	0.64525175	0.9156077
Q99633	Q9UIH9	0	0.73421997	0.780564
Q9HD20	O95793	0	0.18422951	0.601156
P10242	O60315	1	0.66672814	0.88880694
Q15828	P36969	1	0.7770582	0.6929551
Q9NZL9	P59991	0	0.57944846	0.9747518
P51608	P26358	1	0.69281495	0.8512896
O75569	O95199	0	0.6665819	0.88900185
P19532	Q14697	1	0.19408835	0.6256723
Q9H2F3	Q9H7F0	1	0.68997043	0.85564494
O75190	P10620	1	0.4041646	0.9632623
Q96C28	Q92665	1	0.75264657	0.74467885
Q9Y2K1	O95785	1	0.7521109	0.7457604
Q9NPI1	Q92522	1	0.8083771	0.6196143
Q96DE5	Q8IX18	0	0.52689683	0.99710625
P23560	Q92618	0	0.43843782	0.9848404
P31153	Q7L2E3	0	0.61456114	0.947503
Q16540	Q9BQ15	0	0.40098736	0.9607859
Q96S59	Q7L5N1	0	0.42527944	0.97766733
Q9NX05	Q9H2F3	0	0.26630956	0.7815551
Q86VW1	Q8NHS3	1	0.841801	0.5326883
Q92620	Q13304	0	0.32432798	0.8765574
Q8N2Z9	Q13887	0	0.73854953	0.7723765
Q9Y5Q6	Q5T4S7	1	0.3897614	0.9513898
Q9Y5Y3	Q9ULD4	0	0.16250843	0.5443978
P01106	Q14116	1	0.3614016	0.923162
Q92793	Q9BYD6	0	0.36835676	0.9306802
Q9UI14	Q99757	1	0.4788041	0.9982029
P07858	Q13162	1	0.58730936	0.9695083
O43823	Q9UQ84	0	0.63406444	0.9281069
P57772	P23396	1	0.7070733	0.8284826
P51946	Q8TF50	0	0.60906947	0.9524154
Q9UBB9	P18850	0	0.43207175	0.981543
P55773	P46092	1	0.5982926	0.96135426
Q9GZR5	Q9HD20	1	0.74250513	0.764765
P22362	P32248	1	0.5357877	0.994877
Q15005	P05026	0	0.629496	0.93292314
Q9NNZ3	Q92665	1	0.83023846	0.56377023
Q9NY12	P57678	1	0.440577	0.98587555
Q6IWH7	O75643	1	0.22458242	0.6965806
Q8N8A6	P49411	0	0.7690722	0.71040064
Q9NP55	Q9GZM5	0	0.8402065	0.53703815
Q9UK53	P85037	1	0.3733539	0.93584305
Q13127	P61604	1	0.45836723	0.99306685
P01106	Q15596	0	0.5377432	0.9943018
Q92841	Q96DE5	0	0.42708296	0.9787324
Q9HCG8	Q9UIF9	0	0.77969533	0.6870821
Q9UJV9	P82930	0	0.77414596	0.699376
Q16348	P59991	1	0.57013714	0.98032314
P59991	P36021	0	0.5154742	0.9990422
Q9HD20	P49711	0	0.18071535	0.59222925
O95260	Q8N393	0	0.7010624	0.8382957
Q8N490	O94772	0	0.67014045	0.8842089
O43290	O75444	0	0.53466177	0.99519426
Q9NY35	P43681	0	0.72341263	0.8003472
P62280	P62266	1	0.9246345	0.2787421
Q9NVM6	Q7Z4V5	1	0.575433	0.97723943
Q9NZC7	P54886	1	0.57013077	0.9803267
Q01831	P40227	0	0.36510786	0.9272164
Q9NPI6	Q93052	1	0.50383735	0.9999411
P57772	P61296	0	0.23196077	0.7126199
Q15942	Q93073	1	0.2520754	0.7541335
Q9H5J0	Q8NB12	1	0.6002672	0.959786
Q9Y468	Q969R5	0	0.6694341	0.8851684
P29373	P61313	0	0.33470902	0.89071554
O15218	Q9NV96	1	0.8155317	0.6017591
O94955	O14863	0	0.30832824	0.8530477
P14854	Q14592	0	0.57253355	0.97895557
Q9NRC8	O43759	0	0.18231726	0.5963107
Q12952	P25490	1	0.706268	0.829814
O75964	O15218	0	0.7139622	0.8168807
Q8N661	Q12948	0	0.16084075	0.53988403
P29375	Q9NV56	1	0.65163684	0.9080251
O94761	O75170	1	0.4424993	0.98677474
Q9H6K4	P19404	0	0.84310824	0.529107
O95793	Q6NYC8	0	0.5437643	0.9923387
P24385	P26358	1	0.5403525	0.9934867
Q6UW68	P26678	1	0.734001	0.78097415
Q5T3I0	Q5SSJ5	1	0.8246476	0.57841575
Q5T9L3	Q96HE9	0	0.22857666	0.7053175
Q96HE9	P38919	0	0.3261579	0.87911564
Q12948	Q9NZI7	1	0.5964018	0.9628268
Q9H2F3	O60503	1	0.6269904	0.93549377
Q8TDT2	P30519	1	0.730012	0.78837794
P26196	Q9HCK5	1	0.5826138	0.9726998
P01106	Q5T3I0	1	0.73002756	0.7883493
Q9UBK5	P48167	0	0.75623035	0.737384
P01106	Q7Z5J4	0	0.62380505	0.93868923
Q9GZR5	Q9Y5U9	1	0.7636863	0.7218782
P30550	Q9UI95	1	0.40299028	0.96235645
O96006	Q96S59	1	0.42962286	0.9801882
P86480	P54253	1	0.78220075	0.68145096
P08195	P16615	1	0.71779346	0.81026405
P34981	P49407	1	0.837247	0.54505783
Q9Y5P6	Q9NPI1	0	0.61173624	0.95006007
Q96EL3	Q92785	0	0.47107977	0.99665445
O75683	Q96MX3	1	0.7226856	0.80164456
O94761	Q15369	1	0.6227857	0.9396947
P07858	O75376	0	0.15930068	0.5356959
P40429	Q9C0K0	0	0.764661	0.7198182
O14880	Q8N5U1	0	0.42417678	0.97700334
P01106	Q6P158	1	0.58153415	0.97340876
Q969M3	P14854	1	0.25741687	0.76461375
Q4LE39	Q8IWI9	0	0.70327413	0.8347185
P61081	P62280	1	0.19350295	0.6242382
Q92905	P04844	0	0.49082366	0.99966323
P27540	P23396	0	0.4860045	0.99921656
O00566	Q9Y6X1	0	0.14368236	0.49215096
Q8TDT2	P30556	0	0.7890233	0.6658622
P05388	P62266	1	0.7350499	0.7790062
Q9UNL2	Q13838	1	0.3211613	0.8720669
Q8TDD1	P05388	1	0.68995607	0.85566676
Q12857	O00526	0	0.16850363	0.5604406
Q8N0V3	Q96EB6	1	0.3052601	0.8483055
Q9H244	Q9NWZ8	1	0.23644806	0.72216153
P61081	Q96Q07	1	0.64527696	0.9155784
Q05639	P62851	0	0.56871474	0.98111314
O14497	Q9H8M2	1	0.52908057	0.99661726
Q3YBM2	Q9NP55	1	0.75449765	0.74092376
O95786	P27449	1	0.24691448	0.74379086
Q96HJ5	P60201	1	0.7649441	0.71921855
P15374	Q8IZR5	0	0.32344535	0.8753139
O95786	Q8TCC3	0	0.25035965	0.7507188
Q9NUD5	Q9H8T0	0	0.2548913	0.75968695
Q7L5N1	P09234	1	0.3787424	0.94118637
P10244	P07858	0	0.22806594	0.7042074
Q9UL40	Q9H8H2	1	0.68988246	0.85577863
Q04864	P62854	1	0.35601	0.9170675
Q7KZN9	O43615	1	0.94861114	0.19499218
O15446	Q03188	1	0.68281776	0.86631066
Q5VU57	P63173	0	0.6579311	0.90023106
P53567	Q6EEV4	1	0.5103707	0.9995698
O75879	P78371	0	0.8299056	0.5646491
O15198	Q8WVK2	0	0.13908212	0.47895312
Q9NTG7	O43674	0	0.90423685	0.34637028
Q9Y5L4	P35244	1	0.5960585	0.9630911
Q9NR28	Q99742	0	0.261891	0.7732164
O94761	P82921	1	0.81333286	0.6072901
O95786	Q96EZ4	1	0.43070266	0.98079145
Q9H2U1	Q6UWN0	0	0.4625875	0.9944013
Q8TCC3	Q9BYC9	1	0.9042588	0.34629932
P41091	Q7Z6I5	1	0.2596786	0.7689825
Q8TDL5	P42568	1	0.17439023	0.57591313
O95994	Q92890	1	0.49500698	0.9999003
Q8WUU4	Q8TBB6	0	0.12893525	0.4492438
Q92908	O43823	0	0.78653705	0.6715861
P61244	Q9H2F5	1	0.6613292	0.89589155
Q99497	Q6P1W5	0	0.30720586	0.8513217
P43681	Q5SRI9	1	0.751772	0.74644345
Q9NR77	Q9Y6Y8	1	0.6244985	0.9380005
Q92905	Q12907	1	0.46875203	0.9960942
Q9UFB7	Q96K58	1	0.89742666	0.36820817
Q9P2R6	O75398	0	0.7628593	0.72362
Q9H0W5	Q9Y3D3	1	0.42487818	0.9774268
Q969Q0	Q96GQ7	0	0.8088776	0.6183785
P55786	P26358	0	0.22714159	0.70219314
Q5JX71	P23560	1	0.551681	0.9893163
Q13867	P43681	0	0.5732705	0.97852576
P68543	P35270	0	0.4617628	0.99415165
Q12962	Q96NU1	0	0.61816263	0.9441504
Q9Y2D1	Q9NX58	0	0.18207383	0.5956918
P56556	Q9Y3S2	0	0.26625958	0.7814617
P18850	Q8TED1	0	0.50495917	0.99990165
Q8N720	Q05516	1	0.6646	0.8916273
Q8IY21	Q14CW9	0	0.7461936	0.7575549
Q16763	Q86UK7	1	0.37348938	0.93598026
Q96BR9	P82650	0	0.5434558	0.99244636
Q9HAZ2	P67870	1	0.7876568	0.6690143
Q10586	O95793	0	0.643717	0.9173817
A2A3N6	Q92610	1	0.26467332	0.7784854
P47914	Q9H410	0	0.48606715	0.9992235
Q71U36	Q9UPP1	0	0.34181857	0.89991456
Q01469	P40429	0	0.34809	0.9076934
Q13330	Q75WM6	0	0.51930404	0.9985094
P62495	Q9NV96	0	0.2867395	0.8180799
O60885	Q13952	0	0.53065455	0.9962412
P55769	P37108	1	0.3930967	0.95428675
O75170	P54253	1	0.27066347	0.78961897
Q7L014	Q8TDD1	0	0.8816932	0.41724125
P40227	O60927	0	0.33503282	0.8911433
Q9NRX4	P82932	0	0.40759823	0.9658476
Q9Y3I1	Q8IY95	0	0.5850125	0.9710915
Q9BUZ4	P52435	1	0.45481816	0.99183446
P62424	P54132	0	0.75398296	0.7419706
Q8TED1	Q7Z7K2	0	0.39362824	0.95474017
P46063	O43676	0	0.29201669	0.82697177
Q9UBS3	P13667	1	0.62785894	0.93460834
Q969Q0	Q92546	0	0.2125783	0.66955507
P62750	Q9GZR7	1	0.8766231	0.43262017
Q99543	P61073	0	0.35641816	0.9175371
Q5T653	Q9Y3D3	1	0.8895562	0.39298376
Q9NRC8	P62847	1	0.68456554	0.86374223
O95402	O43513	1	0.6721272	0.8814889
O00487	Q8IV76	1	0.5043919	0.9999229
Q96JM3	Q8IWL3	0	0.48847383	0.99946856
P35372	O95968	1	0.6403365	0.9212226
Q02338	Q8N653	0	0.42103523	0.97505826
Q8N490	O15446	0	0.44023022	0.98571026
P62805	Q9NS73	1	0.6051021	0.9558142
Q9Y2G8	P18850	1	0.54783094	0.9908488
O60911	Q8WVK2	0	0.26314703	0.7756027
P48061	P25490	0	0.62764823	0.9348237
O60583	Q01814	0	0.12940982	0.45065168
Q6ZW61	P50991	1	0.750101	0.749798
Q9H2C0	Q8IXB1	1	0.26768163	0.78411275
